rep_id,territory_id,territory_name,state,district,tehsil_list
REP_0267,TER_0267,varanasi_south_267,Uttar Pradesh,Varanasi,"[""Varanasi_T084"", ""Varanasi_T085"", ""Varanasi_T086"", ""Varanasi_T087"", ""Varanasi_T088"", ""Varanasi_T089"", ""Varanasi_T090"", ""Varanasi_T091"", ""Varanasi_T092"", ""Varanasi_T093"", ""Varanasi_T094"", ""Varanasi_T095"", ""Varanasi_T096""]"
REP_0268,TER_0268,bharatpur_east_268,Rajasthan,Bharatpur,"[""Bharatpur_T092"", ""Bharatpur_T093"", ""Bharatpur_T094"", ""Bharatpur_T095"", ""Bharatpur_T096"", ""Bharatpur_T097"", ""Bharatpur_T098""]"
REP_0269,TER_0269,jalgaon_west_269,Maharashtra,Jalgaon,"[""Jalgaon_T079"", ""Jalgaon_T080"", ""Jalgaon_T081"", ""Jalgaon_T082"", ""Jalgaon_T083"", ""Jalgaon_T084"", ""Jalgaon_T085""]"
REP_0270,TER_0270,lucknow_central_270,Uttar Pradesh,Lucknow,"[""Lucknow_T090"", ""Lucknow_T091"", ""Lucknow_T092"", ""Lucknow_T093"", ""Lucknow_T094"", ""Lucknow_T095"", ""Lucknow_T096"", ""Lucknow_T097"", ""Lucknow_T098"", ""Lucknow_T099"", ""Lucknow_T100"", ""Lucknow_T101"", ""Lucknow_T102"", ""Lucknow_T103""]"
REP_0271,TER_0271,ratlam_north_271,Madhya Pradesh,Ratlam,"[""Ratlam_T084"", ""Ratlam_T085"", ""Ratlam_T086"", ""Ratlam_T087"", ""Ratlam_T088"", ""Ratlam_T089"", ""Ratlam_T090"", ""Ratlam_T091"", ""Ratlam_T092""]"
REP_0272,TER_0272,bikaner_south_272,Rajasthan,Bikaner,"[""Bikaner_T071"", ""Bikaner_T072"", ""Bikaner_T073"", ""Bikaner_T074"", ""Bikaner_T075"", ""Bikaner_T076"", ""Bikaner_T077"", ""Bikaner_T078"", ""Bikaner_T079"", ""Bikaner_T080"", ""Bikaner_T081"", ""Bikaner_T082"", ""Bikaner_T083"", ""Bikaner_T084""]"
REP_0273,TER_0273,kanpur_nagar_east_273,Uttar Pradesh,Kanpur Nagar,"[""Kanpur_Nagar_T084"", ""Kanpur_Nagar_T085"", ""Kanpur_Nagar_T086"", ""Kanpur_Nagar_T087"", ""Kanpur_Nagar_T088"", ""Kanpur_Nagar_T089"", ""Kanpur_Nagar_T090"", ""Kanpur_Nagar_T091"", ""Kanpur_Nagar_T092"", ""Kanpur_Nagar_T093""]"
REP_0274,TER_0274,sikar_west_274,Rajasthan,Sikar,"[""Sikar_T084"", ""Sikar_T085"", ""Sikar_T086"", ""Sikar_T087"", ""Sikar_T088"", ""Sikar_T089"", ""Sikar_T090"", ""Sikar_T091""]"
REP_0275,TER_0275,sehore_central_275,Madhya Pradesh,Sehore,"[""Sehore_T074"", ""Sehore_T075"", ""Sehore_T076"", ""Sehore_T077"", ""Sehore_T078"", ""Sehore_T079"", ""Sehore_T080"", ""Sehore_T081"", ""Sehore_T082"", ""Sehore_T083"", ""Sehore_T084""]"
REP_0276,TER_0276,ahmedabad_north_276,Gujarat,Ahmedabad,"[""Ahmedabad_T083"", ""Ahmedabad_T084"", ""Ahmedabad_T085"", ""Ahmedabad_T086"", ""Ahmedabad_T087"", ""Ahmedabad_T088"", ""Ahmedabad_T089""]"
REP_0277,TER_0277,agra_south_277,Uttar Pradesh,Agra,"[""Agra_T083"", ""Agra_T084"", ""Agra_T085"", ""Agra_T086"", ""Agra_T087"", ""Agra_T088"", ""Agra_T089"", ""Agra_T090"", ""Agra_T091""]"
REP_0278,TER_0278,bardhaman_east_278,West Bengal,Bardhaman,"[""Bardhaman_T082"", ""Bardhaman_T083"", ""Bardhaman_T084"", ""Bardhaman_T085"", ""Bardhaman_T086"", ""Bardhaman_T087"", ""Bardhaman_T088"", ""Bardhaman_T089"", ""Bardhaman_T090"", ""Bardhaman_T091"", ""Bardhaman_T092""]"
REP_0279,TER_0279,akola_west_279,Maharashtra,Akola,"[""Akola_T087"", ""Akola_T088"", ""Akola_T089"", ""Akola_T090"", ""Akola_T091"", ""Akola_T092"", ""Akola_T093"", ""Akola_T094"", ""Akola_T095"", ""Akola_T096""]"
REP_0280,TER_0280,sirsa_central_280,Haryana,Sirsa,"[""Sirsa_T083"", ""Sirsa_T084"", ""Sirsa_T085"", ""Sirsa_T086"", ""Sirsa_T087"", ""Sirsa_T088"", ""Sirsa_T089"", ""Sirsa_T090""]"
REP_0281,TER_0281,amravati_north_281,Maharashtra,Amravati,"[""Amravati_T077"", ""Amravati_T078"", ""Amravati_T079"", ""Amravati_T080"", ""Amravati_T081"", ""Amravati_T082"", ""Amravati_T083"", ""Amravati_T084"", ""Amravati_T085"", ""Amravati_T086"", ""Amravati_T087"", ""Amravati_T088"", ""Amravati_T089""]"
REP_0282,TER_0282,ludhiana_south_282,Punjab,Ludhiana,"[""Ludhiana_T069"", ""Ludhiana_T070"", ""Ludhiana_T071"", ""Ludhiana_T072"", ""Ludhiana_T073"", ""Ludhiana_T074"", ""Ludhiana_T075"", ""Ludhiana_T076"", ""Ludhiana_T077"", ""Ludhiana_T078"", ""Ludhiana_T079"", ""Ludhiana_T080"", ""Ludhiana_T081"", ""Ludhiana_T082""]"
REP_0283,TER_0283,kalaburagi_east_283,Karnataka,Kalaburagi,"[""Kalaburagi_T071"", ""Kalaburagi_T072"", ""Kalaburagi_T073"", ""Kalaburagi_T074"", ""Kalaburagi_T075"", ""Kalaburagi_T076"", ""Kalaburagi_T077"", ""Kalaburagi_T078"", ""Kalaburagi_T079"", ""Kalaburagi_T080""]"
REP_0284,TER_0284,jaipur_west_284,Rajasthan,Jaipur,"[""Jaipur_T065"", ""Jaipur_T066"", ""Jaipur_T067"", ""Jaipur_T068"", ""Jaipur_T069"", ""Jaipur_T070"", ""Jaipur_T071"", ""Jaipur_T072"", ""Jaipur_T073"", ""Jaipur_T074"", ""Jaipur_T075"", ""Jaipur_T076"", ""Jaipur_T077"", ""Jaipur_T078""]"
REP_0285,TER_0285,ujjain_central_285,Madhya Pradesh,Ujjain,"[""Ujjain_T096"", ""Ujjain_T097"", ""Ujjain_T098"", ""Ujjain_T099"", ""Ujjain_T100"", ""Ujjain_T101""]"
REP_0286,TER_0286,bathinda_north_286,Punjab,Bathinda,"[""Bathinda_T092"", ""Bathinda_T093"", ""Bathinda_T094"", ""Bathinda_T095"", ""Bathinda_T096"", ""Bathinda_T097"", ""Bathinda_T098"", ""Bathinda_T099"", ""Bathinda_T100"", ""Bathinda_T101"", ""Bathinda_T102"", ""Bathinda_T103"", ""Bathinda_T104"", ""Bathinda_T105""]"
REP_0287,TER_0287,indore_south_287,Madhya Pradesh,Indore,"[""Indore_T079"", ""Indore_T080"", ""Indore_T081"", ""Indore_T082"", ""Indore_T083"", ""Indore_T084"", ""Indore_T085"", ""Indore_T086"", ""Indore_T087"", ""Indore_T088""]"
REP_0288,TER_0288,rajkot_east_288,Gujarat,Rajkot,"[""Rajkot_T070"", ""Rajkot_T071"", ""Rajkot_T072"", ""Rajkot_T073"", ""Rajkot_T074"", ""Rajkot_T075"", ""Rajkot_T076""]"
REP_0289,TER_0289,patiala_west_289,Punjab,Patiala,"[""Patiala_T068"", ""Patiala_T069"", ""Patiala_T070"", ""Patiala_T071"", ""Patiala_T072"", ""Patiala_T073"", ""Patiala_T074"", ""Patiala_T075""]"
REP_0290,TER_0290,nadia_central_290,West Bengal,Nadia,"[""Nadia_T075"", ""Nadia_T076"", ""Nadia_T077"", ""Nadia_T078"", ""Nadia_T079"", ""Nadia_T080"", ""Nadia_T081"", ""Nadia_T082"", ""Nadia_T083"", ""Nadia_T084""]"
REP_0291,TER_0291,karnal_north_291,Haryana,Karnal,"[""Karnal_T086"", ""Karnal_T087"", ""Karnal_T088"", ""Karnal_T089"", ""Karnal_T090"", ""Karnal_T091"", ""Karnal_T092""]"
REP_0292,TER_0292,muzaffarpur_south_292,Bihar,Muzaffarpur,"[""Muzaffarpur_T082"", ""Muzaffarpur_T083"", ""Muzaffarpur_T084"", ""Muzaffarpur_T085"", ""Muzaffarpur_T086"", ""Muzaffarpur_T087"", ""Muzaffarpur_T088""]"
REP_0293,TER_0293,vijayapura_east_293,Karnataka,Vijayapura,"[""Vijayapura_T075"", ""Vijayapura_T076"", ""Vijayapura_T077"", ""Vijayapura_T078"", ""Vijayapura_T079"", ""Vijayapura_T080"", ""Vijayapura_T081"", ""Vijayapura_T082"", ""Vijayapura_T083"", ""Vijayapura_T084"", ""Vijayapura_T085"", ""Vijayapura_T086"", ""Vijayapura_T087"", ""Vijayapura_T088""]"
REP_0294,TER_0294,meerut_west_294,Uttar Pradesh,Meerut,"[""Meerut_T083"", ""Meerut_T084"", ""Meerut_T085"", ""Meerut_T086"", ""Meerut_T087"", ""Meerut_T088"", ""Meerut_T089"", ""Meerut_T090""]"
REP_0295,TER_0295,mehsana_central_295,Gujarat,Mehsana,"[""Mehsana_T073"", ""Mehsana_T074"", ""Mehsana_T075"", ""Mehsana_T076"", ""Mehsana_T077"", ""Mehsana_T078"", ""Mehsana_T079"", ""Mehsana_T080"", ""Mehsana_T081"", ""Mehsana_T082""]"
REP_0296,TER_0296,amritsar_north_296,Punjab,Amritsar,"[""Amritsar_T084"", ""Amritsar_T085"", ""Amritsar_T086"", ""Amritsar_T087"", ""Amritsar_T088"", ""Amritsar_T089"", ""Amritsar_T090"", ""Amritsar_T091"", ""Amritsar_T092"", ""Amritsar_T093""]"
REP_0297,TER_0297,rohtak_south_297,Haryana,Rohtak,"[""Rohtak_T090"", ""Rohtak_T091"", ""Rohtak_T092"", ""Rohtak_T093"", ""Rohtak_T094"", ""Rohtak_T095"", ""Rohtak_T096"", ""Rohtak_T097"", ""Rohtak_T098""]"
REP_0298,TER_0298,patna_east_298,Bihar,Patna,"[""Patna_T092"", ""Patna_T093"", ""Patna_T094"", ""Patna_T095"", ""Patna_T096"", ""Patna_T097"", ""Patna_T098"", ""Patna_T099"", ""Patna_T100"", ""Patna_T101"", ""Patna_T102""]"
REP_0299,TER_0299,hisar_west_299,Haryana,Hisar,"[""Hisar_T085"", ""Hisar_T086"", ""Hisar_T087"", ""Hisar_T088"", ""Hisar_T089"", ""Hisar_T090"", ""Hisar_T091"", ""Hisar_T092"", ""Hisar_T093""]"
REP_0300,TER_0300,varanasi_central_300,Uttar Pradesh,Varanasi,"[""Varanasi_T097"", ""Varanasi_T098"", ""Varanasi_T099"", ""Varanasi_T100"", ""Varanasi_T101"", ""Varanasi_T102"", ""Varanasi_T103"", ""Varanasi_T104"", ""Varanasi_T105"", ""Varanasi_T106""]"
REP_0301,TER_0301,bharatpur_north_301,Rajasthan,Bharatpur,"[""Bharatpur_T099"", ""Bharatpur_T100"", ""Bharatpur_T101"", ""Bharatpur_T102"", ""Bharatpur_T103"", ""Bharatpur_T104"", ""Bharatpur_T105"", ""Bharatpur_T106"", ""Bharatpur_T107"", ""Bharatpur_T108"", ""Bharatpur_T109"", ""Bharatpur_T110"", ""Bharatpur_T111"", ""Bharatpur_T112""]"
REP_0302,TER_0302,jalgaon_south_302,Maharashtra,Jalgaon,"[""Jalgaon_T086"", ""Jalgaon_T087"", ""Jalgaon_T088"", ""Jalgaon_T089"", ""Jalgaon_T090"", ""Jalgaon_T091"", ""Jalgaon_T092"", ""Jalgaon_T093"", ""Jalgaon_T094"", ""Jalgaon_T095"", ""Jalgaon_T096"", ""Jalgaon_T097"", ""Jalgaon_T098""]"
REP_0303,TER_0303,lucknow_east_303,Uttar Pradesh,Lucknow,"[""Lucknow_T104"", ""Lucknow_T105"", ""Lucknow_T106"", ""Lucknow_T107"", ""Lucknow_T108"", ""Lucknow_T109"", ""Lucknow_T110"", ""Lucknow_T111"", ""Lucknow_T112"", ""Lucknow_T113""]"
REP_0304,TER_0304,ratlam_west_304,Madhya Pradesh,Ratlam,"[""Ratlam_T093"", ""Ratlam_T094"", ""Ratlam_T095"", ""Ratlam_T096"", ""Ratlam_T097"", ""Ratlam_T098""]"
REP_0305,TER_0305,bikaner_central_305,Rajasthan,Bikaner,"[""Bikaner_T085"", ""Bikaner_T086"", ""Bikaner_T087"", ""Bikaner_T088"", ""Bikaner_T089"", ""Bikaner_T090"", ""Bikaner_T091""]"
REP_0306,TER_0306,kanpur_nagar_north_306,Uttar Pradesh,Kanpur Nagar,"[""Kanpur_Nagar_T094"", ""Kanpur_Nagar_T095"", ""Kanpur_Nagar_T096"", ""Kanpur_Nagar_T097"", ""Kanpur_Nagar_T098"", ""Kanpur_Nagar_T099"", ""Kanpur_Nagar_T100"", ""Kanpur_Nagar_T101"", ""Kanpur_Nagar_T102"", ""Kanpur_Nagar_T103"", ""Kanpur_Nagar_T104"", ""Kanpur_Nagar_T105""]"
REP_0307,TER_0307,sikar_south_307,Rajasthan,Sikar,"[""Sikar_T092"", ""Sikar_T093"", ""Sikar_T094"", ""Sikar_T095"", ""Sikar_T096"", ""Sikar_T097"", ""Sikar_T098"", ""Sikar_T099"", ""Sikar_T100"", ""Sikar_T101""]"
REP_0308,TER_0308,sehore_east_308,Madhya Pradesh,Sehore,"[""Sehore_T085"", ""Sehore_T086"", ""Sehore_T087"", ""Sehore_T088"", ""Sehore_T089"", ""Sehore_T090""]"
REP_0309,TER_0309,ahmedabad_west_309,Gujarat,Ahmedabad,"[""Ahmedabad_T090"", ""Ahmedabad_T091"", ""Ahmedabad_T092"", ""Ahmedabad_T093"", ""Ahmedabad_T094"", ""Ahmedabad_T095""]"
REP_0310,TER_0310,agra_central_310,Uttar Pradesh,Agra,"[""Agra_T092"", ""Agra_T093"", ""Agra_T094"", ""Agra_T095"", ""Agra_T096"", ""Agra_T097"", ""Agra_T098"", ""Agra_T099"", ""Agra_T100"", ""Agra_T101"", ""Agra_T102""]"
REP_0311,TER_0311,bardhaman_north_311,West Bengal,Bardhaman,"[""Bardhaman_T093"", ""Bardhaman_T094"", ""Bardhaman_T095"", ""Bardhaman_T096"", ""Bardhaman_T097"", ""Bardhaman_T098"", ""Bardhaman_T099"", ""Bardhaman_T100""]"
REP_0312,TER_0312,akola_south_312,Maharashtra,Akola,"[""Akola_T097"", ""Akola_T098"", ""Akola_T099"", ""Akola_T100"", ""Akola_T101"", ""Akola_T102"", ""Akola_T103"", ""Akola_T104"", ""Akola_T105"", ""Akola_T106""]"
REP_0313,TER_0313,sirsa_east_313,Haryana,Sirsa,"[""Sirsa_T091"", ""Sirsa_T092"", ""Sirsa_T093"", ""Sirsa_T094"", ""Sirsa_T095"", ""Sirsa_T096"", ""Sirsa_T097"", ""Sirsa_T098""]"
REP_0314,TER_0314,amravati_west_314,Maharashtra,Amravati,"[""Amravati_T090"", ""Amravati_T091"", ""Amravati_T092"", ""Amravati_T093"", ""Amravati_T094"", ""Amravati_T095"", ""Amravati_T096"", ""Amravati_T097"", ""Amravati_T098"", ""Amravati_T099"", ""Amravati_T100"", ""Amravati_T101"", ""Amravati_T102""]"
REP_0315,TER_0315,ludhiana_central_315,Punjab,Ludhiana,"[""Ludhiana_T083"", ""Ludhiana_T084"", ""Ludhiana_T085"", ""Ludhiana_T086"", ""Ludhiana_T087"", ""Ludhiana_T088"", ""Ludhiana_T089"", ""Ludhiana_T090"", ""Ludhiana_T091"", ""Ludhiana_T092"", ""Ludhiana_T093"", ""Ludhiana_T094"", ""Ludhiana_T095"", ""Ludhiana_T096""]"
REP_0316,TER_0316,kalaburagi_north_316,Karnataka,Kalaburagi,"[""Kalaburagi_T081"", ""Kalaburagi_T082"", ""Kalaburagi_T083"", ""Kalaburagi_T084"", ""Kalaburagi_T085"", ""Kalaburagi_T086"", ""Kalaburagi_T087"", ""Kalaburagi_T088"", ""Kalaburagi_T089"", ""Kalaburagi_T090"", ""Kalaburagi_T091"", ""Kalaburagi_T092""]"
REP_0317,TER_0317,jaipur_south_317,Rajasthan,Jaipur,"[""Jaipur_T079"", ""Jaipur_T080"", ""Jaipur_T081"", ""Jaipur_T082"", ""Jaipur_T083"", ""Jaipur_T084"", ""Jaipur_T085"", ""Jaipur_T086"", ""Jaipur_T087"", ""Jaipur_T088"", ""Jaipur_T089"", ""Jaipur_T090"", ""Jaipur_T091"", ""Jaipur_T092""]"
REP_0318,TER_0318,ujjain_east_318,Madhya Pradesh,Ujjain,"[""Ujjain_T102"", ""Ujjain_T103"", ""Ujjain_T104"", ""Ujjain_T105"", ""Ujjain_T106"", ""Ujjain_T107""]"
REP_0319,TER_0319,bathinda_west_319,Punjab,Bathinda,"[""Bathinda_T106"", ""Bathinda_T107"", ""Bathinda_T108"", ""Bathinda_T109"", ""Bathinda_T110"", ""Bathinda_T111"", ""Bathinda_T112""]"
REP_0320,TER_0320,indore_central_320,Madhya Pradesh,Indore,"[""Indore_T089"", ""Indore_T090"", ""Indore_T091"", ""Indore_T092"", ""Indore_T093"", ""Indore_T094"", ""Indore_T095""]"
REP_0321,TER_0321,rajkot_north_321,Gujarat,Rajkot,"[""Rajkot_T077"", ""Rajkot_T078"", ""Rajkot_T079"", ""Rajkot_T080"", ""Rajkot_T081"", ""Rajkot_T082"", ""Rajkot_T083"", ""Rajkot_T084""]"
REP_0322,TER_0322,patiala_south_322,Punjab,Patiala,"[""Patiala_T076"", ""Patiala_T077"", ""Patiala_T078"", ""Patiala_T079"", ""Patiala_T080"", ""Patiala_T081"", ""Patiala_T082"", ""Patiala_T083"", ""Patiala_T084"", ""Patiala_T085"", ""Patiala_T086"", ""Patiala_T087"", ""Patiala_T088"", ""Patiala_T089""]"
REP_0323,TER_0323,nadia_east_323,West Bengal,Nadia,"[""Nadia_T085"", ""Nadia_T086"", ""Nadia_T087"", ""Nadia_T088"", ""Nadia_T089"", ""Nadia_T090""]"
REP_0324,TER_0324,karnal_west_324,Haryana,Karnal,"[""Karnal_T093"", ""Karnal_T094"", ""Karnal_T095"", ""Karnal_T096"", ""Karnal_T097"", ""Karnal_T098"", ""Karnal_T099"", ""Karnal_T100"", ""Karnal_T101"", ""Karnal_T102"", ""Karnal_T103""]"
REP_0325,TER_0325,muzaffarpur_central_325,Bihar,Muzaffarpur,"[""Muzaffarpur_T089"", ""Muzaffarpur_T090"", ""Muzaffarpur_T091"", ""Muzaffarpur_T092"", ""Muzaffarpur_T093"", ""Muzaffarpur_T094"", ""Muzaffarpur_T095"", ""Muzaffarpur_T096"", ""Muzaffarpur_T097"", ""Muzaffarpur_T098"", ""Muzaffarpur_T099"", ""Muzaffarpur_T100"", ""Muzaffarpur_T101"", ""Muzaffarpur_T102""]"
REP_0326,TER_0326,vijayapura_north_326,Karnataka,Vijayapura,"[""Vijayapura_T089"", ""Vijayapura_T090"", ""Vijayapura_T091"", ""Vijayapura_T092"", ""Vijayapura_T093"", ""Vijayapura_T094"", ""Vijayapura_T095"", ""Vijayapura_T096""]"
REP_0327,TER_0327,meerut_south_327,Uttar Pradesh,Meerut,"[""Meerut_T091"", ""Meerut_T092"", ""Meerut_T093"", ""Meerut_T094"", ""Meerut_T095"", ""Meerut_T096"", ""Meerut_T097"", ""Meerut_T098"", ""Meerut_T099"", ""Meerut_T100"", ""Meerut_T101"", ""Meerut_T102""]"
REP_0328,TER_0328,mehsana_east_328,Gujarat,Mehsana,"[""Mehsana_T083"", ""Mehsana_T084"", ""Mehsana_T085"", ""Mehsana_T086"", ""Mehsana_T087"", ""Mehsana_T088"", ""Mehsana_T089"", ""Mehsana_T090""]"
REP_0329,TER_0329,amritsar_west_329,Punjab,Amritsar,"[""Amritsar_T094"", ""Amritsar_T095"", ""Amritsar_T096"", ""Amritsar_T097"", ""Amritsar_T098"", ""Amritsar_T099""]"
REP_0330,TER_0330,rohtak_central_330,Haryana,Rohtak,"[""Rohtak_T099"", ""Rohtak_T100"", ""Rohtak_T101"", ""Rohtak_T102"", ""Rohtak_T103"", ""Rohtak_T104"", ""Rohtak_T105"", ""Rohtak_T106"", ""Rohtak_T107"", ""Rohtak_T108""]"
REP_0331,TER_0331,patna_north_331,Bihar,Patna,"[""Patna_T103"", ""Patna_T104"", ""Patna_T105"", ""Patna_T106"", ""Patna_T107"", ""Patna_T108"", ""Patna_T109"", ""Patna_T110"", ""Patna_T111"", ""Patna_T112"", ""Patna_T113""]"
REP_0332,TER_0332,hisar_south_332,Haryana,Hisar,"[""Hisar_T094"", ""Hisar_T095"", ""Hisar_T096"", ""Hisar_T097"", ""Hisar_T098"", ""Hisar_T099""]"
REP_0333,TER_0333,varanasi_east_333,Uttar Pradesh,Varanasi,"[""Varanasi_T107"", ""Varanasi_T108"", ""Varanasi_T109"", ""Varanasi_T110"", ""Varanasi_T111"", ""Varanasi_T112"", ""Varanasi_T113"", ""Varanasi_T114"", ""Varanasi_T115"", ""Varanasi_T116"", ""Varanasi_T117""]"
REP_0334,TER_0334,bharatpur_west_334,Rajasthan,Bharatpur,"[""Bharatpur_T113"", ""Bharatpur_T114"", ""Bharatpur_T115"", ""Bharatpur_T116"", ""Bharatpur_T117"", ""Bharatpur_T118"", ""Bharatpur_T119"", ""Bharatpur_T120"", ""Bharatpur_T121""]"
REP_0335,TER_0335,jalgaon_central_335,Maharashtra,Jalgaon,"[""Jalgaon_T099"", ""Jalgaon_T100"", ""Jalgaon_T101"", ""Jalgaon_T102"", ""Jalgaon_T103"", ""Jalgaon_T104"", ""Jalgaon_T105"", ""Jalgaon_T106"", ""Jalgaon_T107""]"
REP_0336,TER_0336,lucknow_north_336,Uttar Pradesh,Lucknow,"[""Lucknow_T114"", ""Lucknow_T115"", ""Lucknow_T116"", ""Lucknow_T117"", ""Lucknow_T118"", ""Lucknow_T119"", ""Lucknow_T120""]"
REP_0337,TER_0337,ratlam_south_337,Madhya Pradesh,Ratlam,"[""Ratlam_T099"", ""Ratlam_T100"", ""Ratlam_T101"", ""Ratlam_T102"", ""Ratlam_T103"", ""Ratlam_T104"", ""Ratlam_T105"", ""Ratlam_T106"", ""Ratlam_T107"", ""Ratlam_T108"", ""Ratlam_T109""]"
REP_0338,TER_0338,bikaner_east_338,Rajasthan,Bikaner,"[""Bikaner_T092"", ""Bikaner_T093"", ""Bikaner_T094"", ""Bikaner_T095"", ""Bikaner_T096"", ""Bikaner_T097"", ""Bikaner_T098"", ""Bikaner_T099"", ""Bikaner_T100"", ""Bikaner_T101"", ""Bikaner_T102"", ""Bikaner_T103"", ""Bikaner_T104"", ""Bikaner_T105""]"
REP_0339,TER_0339,kanpur_nagar_west_339,Uttar Pradesh,Kanpur Nagar,"[""Kanpur_Nagar_T106"", ""Kanpur_Nagar_T107"", ""Kanpur_Nagar_T108"", ""Kanpur_Nagar_T109"", ""Kanpur_Nagar_T110"", ""Kanpur_Nagar_T111"", ""Kanpur_Nagar_T112"", ""Kanpur_Nagar_T113"", ""Kanpur_Nagar_T114"", ""Kanpur_Nagar_T115"", ""Kanpur_Nagar_T116"", ""Kanpur_Nagar_T117""]"
REP_0340,TER_0340,sikar_central_340,Rajasthan,Sikar,"[""Sikar_T102"", ""Sikar_T103"", ""Sikar_T104"", ""Sikar_T105"", ""Sikar_T106"", ""Sikar_T107"", ""Sikar_T108"", ""Sikar_T109""]"
REP_0341,TER_0341,sehore_north_341,Madhya Pradesh,Sehore,"[""Sehore_T091"", ""Sehore_T092"", ""Sehore_T093"", ""Sehore_T094"", ""Sehore_T095"", ""Sehore_T096"", ""Sehore_T097"", ""Sehore_T098"", ""Sehore_T099""]"
REP_0342,TER_0342,ahmedabad_south_342,Gujarat,Ahmedabad,"[""Ahmedabad_T096"", ""Ahmedabad_T097"", ""Ahmedabad_T098"", ""Ahmedabad_T099"", ""Ahmedabad_T100"", ""Ahmedabad_T101"", ""Ahmedabad_T102"", ""Ahmedabad_T103""]"
REP_0343,TER_0343,agra_east_343,Uttar Pradesh,Agra,"[""Agra_T103"", ""Agra_T104"", ""Agra_T105"", ""Agra_T106"", ""Agra_T107"", ""Agra_T108"", ""Agra_T109"", ""Agra_T110""]"
REP_0344,TER_0344,bardhaman_west_344,West Bengal,Bardhaman,"[""Bardhaman_T101"", ""Bardhaman_T102"", ""Bardhaman_T103"", ""Bardhaman_T104"", ""Bardhaman_T105"", ""Bardhaman_T106"", ""Bardhaman_T107"", ""Bardhaman_T108"", ""Bardhaman_T109"", ""Bardhaman_T110"", ""Bardhaman_T111"", ""Bardhaman_T112""]"
REP_0345,TER_0345,akola_central_345,Maharashtra,Akola,"[""Akola_T107"", ""Akola_T108"", ""Akola_T109"", ""Akola_T110"", ""Akola_T111"", ""Akola_T112""]"
REP_0346,TER_0346,sirsa_north_346,Haryana,Sirsa,"[""Sirsa_T099"", ""Sirsa_T100"", ""Sirsa_T101"", ""Sirsa_T102"", ""Sirsa_T103"", ""Sirsa_T104"", ""Sirsa_T105"", ""Sirsa_T106""]"
REP_0347,TER_0347,amravati_south_347,Maharashtra,Amravati,"[""Amravati_T103"", ""Amravati_T104"", ""Amravati_T105"", ""Amravati_T106"", ""Amravati_T107"", ""Amravati_T108"", ""Amravati_T109"", ""Amravati_T110"", ""Amravati_T111"", ""Amravati_T112"", ""Amravati_T113""]"
REP_0348,TER_0348,ludhiana_east_348,Punjab,Ludhiana,"[""Ludhiana_T097"", ""Ludhiana_T098"", ""Ludhiana_T099"", ""Ludhiana_T100"", ""Ludhiana_T101"", ""Ludhiana_T102"", ""Ludhiana_T103"", ""Ludhiana_T104"", ""Ludhiana_T105"", ""Ludhiana_T106"", ""Ludhiana_T107"", ""Ludhiana_T108""]"
REP_0349,TER_0349,kalaburagi_west_349,Karnataka,Kalaburagi,"[""Kalaburagi_T093"", ""Kalaburagi_T094"", ""Kalaburagi_T095"", ""Kalaburagi_T096"", ""Kalaburagi_T097"", ""Kalaburagi_T098"", ""Kalaburagi_T099"", ""Kalaburagi_T100"", ""Kalaburagi_T101""]"
REP_0350,TER_0350,jaipur_central_350,Rajasthan,Jaipur,"[""Jaipur_T093"", ""Jaipur_T094"", ""Jaipur_T095"", ""Jaipur_T096"", ""Jaipur_T097"", ""Jaipur_T098"", ""Jaipur_T099"", ""Jaipur_T100"", ""Jaipur_T101"", ""Jaipur_T102""]"
REP_0351,TER_0351,ujjain_north_351,Madhya Pradesh,Ujjain,"[""Ujjain_T108"", ""Ujjain_T109"", ""Ujjain_T110"", ""Ujjain_T111"", ""Ujjain_T112"", ""Ujjain_T113"", ""Ujjain_T114"", ""Ujjain_T115""]"
REP_0352,TER_0352,bathinda_south_352,Punjab,Bathinda,"[""Bathinda_T113"", ""Bathinda_T114"", ""Bathinda_T115"", ""Bathinda_T116"", ""Bathinda_T117"", ""Bathinda_T118"", ""Bathinda_T119""]"
REP_0353,TER_0353,indore_east_353,Madhya Pradesh,Indore,"[""Indore_T096"", ""Indore_T097"", ""Indore_T098"", ""Indore_T099"", ""Indore_T100"", ""Indore_T101"", ""Indore_T102"", ""Indore_T103"", ""Indore_T104"", ""Indore_T105"", ""Indore_T106"", ""Indore_T107""]"
REP_0354,TER_0354,rajkot_west_354,Gujarat,Rajkot,"[""Rajkot_T085"", ""Rajkot_T086"", ""Rajkot_T087"", ""Rajkot_T088"", ""Rajkot_T089"", ""Rajkot_T090""]"
REP_0355,TER_0355,patiala_central_355,Punjab,Patiala,"[""Patiala_T090"", ""Patiala_T091"", ""Patiala_T092"", ""Patiala_T093"", ""Patiala_T094"", ""Patiala_T095"", ""Patiala_T096"", ""Patiala_T097"", ""Patiala_T098"", ""Patiala_T099"", ""Patiala_T100"", ""Patiala_T101"", ""Patiala_T102""]"
REP_0356,TER_0356,nadia_north_356,West Bengal,Nadia,"[""Nadia_T091"", ""Nadia_T092"", ""Nadia_T093"", ""Nadia_T094"", ""Nadia_T095"", ""Nadia_T096"", ""Nadia_T097"", ""Nadia_T098"", ""Nadia_T099""]"
