id,campaign_product,campaign_crop,grower_id,message_sent_date,delivered_status,opened_status,clicked_status
WAM_RABI25_03668,Tilt 250 EC,wheat,GRW_04901,2025-11-15,true,false,false
WAM_RABI25_03669,Tilt 250 EC,wheat,GRW_04902,2025-12-10,true,false,false
WAM_RABI25_03670,Tilt 250 EC,wheat,GRW_04903,2026-02-24,true,true,true
WAM_RABI25_03671,Score 250 EC,mustard,GRW_04906,2025-12-15,true,true,true
WAM_RABI25_03672,Tilt 250 EC,wheat,GRW_04907,2025-10-10,true,false,false
WAM_RABI25_03673,Amistar 250 SC,chickpea,GRW_04908,2025-10-28,true,true,true
WAM_RABI25_03674,Score 250 EC,safflower,GRW_04909,2026-01-26,true,false,false
WAM_RABI25_03675,Amistar 250 SC,barley,GRW_04912,2025-10-23,true,false,false
WAM_RABI25_03676,Amistar 250 SC,chickpea,GRW_04915,2025-10-09,true,false,false
WAM_RABI25_03677,Tilt 250 EC,wheat,GRW_04916,2026-01-15,true,true,false
WAM_RABI25_03678,Amistar 250 SC,maize,GRW_04917,2025-10-24,true,true,false
WAM_RABI25_03679,Amistar 250 SC,barley,GRW_04918,2026-01-14,true,true,false
WAM_RABI25_03680,Amistar 250 SC,chickpea,GRW_04919,2026-01-04,true,false,false
WAM_RABI25_03681,Tilt 250 EC,wheat,GRW_04920,2025-12-01,true,false,false
WAM_RABI25_03682,Score 250 EC,mustard,GRW_04921,2025-10-14,true,false,false
WAM_RABI25_03683,Amistar 250 SC,chickpea,GRW_04924,2025-10-10,true,false,false
WAM_RABI25_03684,Tilt 250 EC,wheat,GRW_04927,2025-12-21,true,false,false
WAM_RABI25_03685,Tilt 250 EC,wheat,GRW_04928,2025-11-09,true,false,false
WAM_RABI25_03686,Amistar 250 SC,lentil,GRW_04929,2025-10-09,true,false,false
WAM_RABI25_03687,Amistar 250 SC,lentil,GRW_04930,2026-03-18,true,false,false
WAM_RABI25_03688,Tilt 250 EC,wheat,GRW_04931,2025-12-08,true,true,false
WAM_RABI25_03689,Score 250 EC,mustard,GRW_04932,2026-01-04,true,false,false
WAM_RABI25_03690,Tilt 250 EC,wheat,GRW_04933,2025-11-03,true,false,false
WAM_RABI25_03691,Tilt 250 EC,wheat,GRW_04934,2025-12-27,true,false,false
WAM_RABI25_03692,Tilt 250 EC,wheat,GRW_04935,2026-01-17,true,false,false
WAM_RABI25_03693,Score 250 EC,mustard,GRW_04936,2025-10-29,true,true,true
WAM_RABI25_03694,Score 250 EC,mustard,GRW_04937,2026-01-27,true,false,false
WAM_RABI25_03695,Kavach 75 WP,potato,GRW_04938,2025-10-06,true,false,false
WAM_RABI25_03696,Tilt 250 EC,wheat,GRW_04939,2025-10-09,true,false,false
WAM_RABI25_03697,Tilt 250 EC,wheat,GRW_04941,2026-03-03,true,false,false
WAM_RABI25_03698,Tilt 250 EC,wheat,GRW_04946,2025-10-27,true,false,false
WAM_RABI25_03699,Amistar 250 SC,barley,GRW_04947,2026-01-07,true,false,false
WAM_RABI25_03700,Amistar 250 SC,barley,GRW_04949,2025-10-13,true,false,false
WAM_RABI25_03701,Tilt 250 EC,wheat,GRW_04950,2025-10-25,true,false,false
WAM_RABI25_03702,Score 250 EC,safflower,GRW_04952,2026-01-31,true,false,false
WAM_RABI25_03703,Tilt 250 EC,wheat,GRW_04953,2026-03-08,true,false,false
WAM_RABI25_03704,Amistar 250 SC,barley,GRW_04955,2026-03-18,true,false,false
WAM_RABI25_03705,Amistar 250 SC,chickpea,GRW_04956,2026-01-06,true,false,false
WAM_RABI25_03706,Tilt 250 EC,wheat,GRW_04957,2025-10-29,true,false,false
WAM_RABI25_03707,Tilt 250 EC,wheat,GRW_04958,2025-11-04,true,false,false
WAM_RABI25_03708,Amistar 250 SC,chickpea,GRW_04959,2025-10-27,true,false,false
WAM_RABI25_03709,Amistar 250 SC,barley,GRW_04961,2025-10-29,true,false,false
WAM_RABI25_03710,Tilt 250 EC,wheat,GRW_04962,2025-12-06,true,false,false
WAM_RABI25_03711,Tilt 250 EC,wheat,GRW_04964,2025-12-14,false,false,false
WAM_RABI25_03712,Amistar 250 SC,chickpea,GRW_04965,2026-02-23,false,false,false
WAM_RABI25_03713,Score 250 EC,mustard,GRW_04966,2025-11-15,true,true,false
WAM_RABI25_03714,Score 250 EC,mustard,GRW_04967,2025-11-22,true,false,false
WAM_RABI25_03715,Amistar 250 SC,chickpea,GRW_04968,2026-01-25,true,false,false
WAM_RABI25_03716,Amistar 250 SC,lentil,GRW_04969,2025-12-04,true,false,false
WAM_RABI25_03717,Amistar 250 SC,chickpea,GRW_04970,2025-10-26,true,false,false
WAM_RABI25_03718,Tilt 250 EC,wheat,GRW_04972,2025-10-21,true,true,false
WAM_RABI25_03719,Amistar 250 SC,barley,GRW_04975,2025-10-21,true,true,false
WAM_RABI25_03720,Tilt 250 EC,wheat,GRW_04978,2025-11-21,true,false,false
WAM_RABI25_03721,Score 250 EC,mustard,GRW_04979,2025-11-12,true,true,false
WAM_RABI25_03722,Amistar 250 SC,chickpea,GRW_04981,2025-10-31,true,false,false
WAM_RABI25_03723,Score 250 EC,mustard,GRW_04982,2025-10-06,true,false,false
WAM_RABI25_03724,Amistar 250 SC,chickpea,GRW_04983,2026-01-03,true,false,false
WAM_RABI25_03725,Score 250 EC,mustard,GRW_04984,2025-10-15,true,false,false
WAM_RABI25_03726,Tilt 250 EC,wheat,GRW_04985,2025-12-05,true,false,false
WAM_RABI25_03727,Tilt 250 EC,wheat,GRW_04986,2025-10-22,true,true,false
WAM_RABI25_03728,Tilt 250 EC,wheat,GRW_04987,2025-10-13,true,true,false
WAM_RABI25_03729,Score 250 EC,mustard,GRW_04989,2025-12-26,true,false,false
WAM_RABI25_03730,Amistar 250 SC,lentil,GRW_04990,2025-10-22,true,true,false
WAM_RABI25_03731,Amistar 250 SC,lentil,GRW_04992,2025-12-06,true,true,false
WAM_RABI25_03732,Score 250 EC,mustard,GRW_04993,2025-10-13,true,false,false
WAM_RABI25_03733,Kavach 75 WP,potato,GRW_04995,2025-10-27,true,false,false
WAM_RABI25_03734,Tilt 250 EC,wheat,GRW_04996,2025-11-16,true,true,true
WAM_RABI25_03735,Amistar 250 SC,barley,GRW_04997,2025-10-31,true,false,false
WAM_RABI25_03736,Tilt 250 EC,wheat,GRW_04998,2026-01-20,true,false,false
WAM_RABI25_03737,Tilt 250 EC,wheat,GRW_05000,2025-10-12,true,false,false
WAM_RABI25_03738,Tilt 250 EC,wheat,GRW_05001,2025-12-19,true,false,false
WAM_RABI25_03739,Tilt 250 EC,wheat,GRW_05004,2025-12-28,true,true,false
WAM_RABI25_03740,Tilt 250 EC,wheat,GRW_05005,2025-11-09,true,false,false
WAM_RABI25_03741,Amistar 250 SC,lentil,GRW_05006,2025-10-30,true,true,false
WAM_RABI25_03742,Tilt 250 EC,wheat,GRW_05007,2025-10-27,true,true,false
WAM_RABI25_03743,Tilt 250 EC,wheat,GRW_05008,2026-03-01,true,false,false
WAM_RABI25_03744,Tilt 250 EC,wheat,GRW_05009,2026-01-12,true,false,false
WAM_RABI25_03745,Amistar 250 SC,barley,GRW_05010,2025-10-19,true,false,false
WAM_RABI25_03746,Kavach 75 WP,potato,GRW_05012,2025-10-31,true,false,false
WAM_RABI25_03747,Score 250 EC,mustard,GRW_05013,2026-03-20,true,false,false
WAM_RABI25_03748,Tilt 250 EC,wheat,GRW_05014,2026-03-17,true,false,false
WAM_RABI25_03749,Score 250 EC,mustard,GRW_05015,2025-10-16,true,false,false
WAM_RABI25_03750,Score 250 EC,mustard,GRW_05016,2025-10-30,true,false,false
WAM_RABI25_03751,Amistar 250 SC,chickpea,GRW_05019,2025-10-28,true,false,false
WAM_RABI25_03752,Tilt 250 EC,wheat,GRW_05020,2025-11-15,true,false,false
WAM_RABI25_03753,Tilt 250 EC,wheat,GRW_05021,2026-01-07,true,false,false
WAM_RABI25_03754,Amistar 250 SC,chickpea,GRW_05023,2025-10-14,true,false,false
WAM_RABI25_03755,Tilt 250 EC,wheat,GRW_05025,2025-11-01,true,false,false
WAM_RABI25_03756,Amistar 250 SC,chickpea,GRW_05028,2025-12-12,true,false,false
WAM_RABI25_03757,Tilt 250 EC,wheat,GRW_05031,2025-10-29,true,false,false
WAM_RABI25_03758,Amistar 250 SC,chickpea,GRW_05032,2025-10-06,true,false,false
WAM_RABI25_03759,Tilt 250 EC,wheat,GRW_05034,2025-12-15,true,false,false
WAM_RABI25_03760,Kavach 75 WP,potato,GRW_05035,2026-02-01,true,false,false
WAM_RABI25_03761,Amistar 250 SC,chickpea,GRW_05036,2025-11-12,true,false,false
WAM_RABI25_03762,Amistar 250 SC,chickpea,GRW_05037,2025-12-01,true,false,false
WAM_RABI25_03763,Tilt 250 EC,wheat,GRW_05040,2025-11-08,true,false,false
WAM_RABI25_03764,Score 250 EC,safflower,GRW_05041,2025-11-29,true,false,false
WAM_RABI25_03765,Amistar 250 SC,chickpea,GRW_05043,2025-12-31,true,false,false
WAM_RABI25_03766,Tilt 250 EC,wheat,GRW_05044,2025-10-26,true,true,false
WAM_RABI25_03767,Amistar 250 SC,chickpea,GRW_05045,2025-10-18,true,false,false
WAM_RABI25_03768,Tilt 250 EC,wheat,GRW_05047,2025-10-30,true,false,false
WAM_RABI25_03769,Score 250 EC,mustard,GRW_05048,2025-12-04,true,false,false
WAM_RABI25_03770,Kavach 75 WP,potato,GRW_05049,2025-10-06,true,false,false
WAM_RABI25_03771,Tilt 250 EC,wheat,GRW_05050,2025-10-11,true,false,false
WAM_RABI25_03772,Tilt 250 EC,wheat,GRW_05051,2026-01-16,true,true,false
WAM_RABI25_03773,Tilt 250 EC,wheat,GRW_05054,2025-12-09,true,false,false
WAM_RABI25_03774,Tilt 250 EC,wheat,GRW_05055,2025-10-15,true,false,false
WAM_RABI25_03775,Tilt 250 EC,wheat,GRW_05056,2025-10-12,true,false,false
WAM_RABI25_03776,Amistar 250 SC,lentil,GRW_05058,2025-10-13,true,true,false
WAM_RABI25_03777,Tilt 250 EC,wheat,GRW_05059,2025-12-04,true,false,false
WAM_RABI25_03778,Tilt 250 EC,wheat,GRW_05061,2025-10-14,true,false,false
WAM_RABI25_03779,Amistar 250 SC,lentil,GRW_05062,2025-10-27,true,true,true
WAM_RABI25_03780,Tilt 250 EC,wheat,GRW_05065,2026-01-26,true,false,false
WAM_RABI25_03781,Amistar 250 SC,cumin,GRW_05066,2026-02-22,true,true,false
WAM_RABI25_03782,Amistar 250 SC,barley,GRW_05067,2025-12-16,false,false,false
WAM_RABI25_03783,Amistar 250 SC,maize,GRW_05068,2025-11-10,true,true,false
WAM_RABI25_03784,Amistar 250 SC,lentil,GRW_05071,2025-10-24,true,false,false
WAM_RABI25_03785,Tilt 250 EC,wheat,GRW_05072,2025-10-08,true,false,false
WAM_RABI25_03786,Amistar 250 SC,chickpea,GRW_05073,2025-12-25,true,false,false
WAM_RABI25_03787,Amistar 250 SC,chickpea,GRW_05074,2025-11-12,true,false,false
WAM_RABI25_03788,Tilt 250 EC,wheat,GRW_05076,2025-10-10,true,false,false
WAM_RABI25_03789,Tilt 250 EC,wheat,GRW_05077,2026-01-03,true,true,false
WAM_RABI25_03790,Tilt 250 EC,wheat,GRW_05078,2025-10-28,true,true,false
WAM_RABI25_03791,Score 250 EC,mustard,GRW_05079,2026-02-24,true,false,false
WAM_RABI25_03792,Score 250 EC,mustard,GRW_05080,2025-10-26,true,false,false
WAM_RABI25_03793,Score 250 EC,mustard,GRW_05081,2025-11-14,true,false,false
WAM_RABI25_03794,Tilt 250 EC,wheat,GRW_05082,2025-10-25,true,true,false
WAM_RABI25_03795,Tilt 250 EC,wheat,GRW_05083,2025-10-22,true,false,false
WAM_RABI25_03796,Tilt 250 EC,wheat,GRW_05086,2025-12-05,true,true,true
WAM_RABI25_03797,Amistar 250 SC,cumin,GRW_05087,2025-11-06,true,false,false
WAM_RABI25_03798,Score 250 EC,safflower,GRW_05088,2025-10-27,true,false,false
WAM_RABI25_03799,Amistar 250 SC,lentil,GRW_05091,2025-10-09,true,true,false
WAM_RABI25_03800,Kavach 75 WP,potato,GRW_05092,2025-12-19,true,false,false
WAM_RABI25_03801,Tilt 250 EC,wheat,GRW_05093,2025-10-13,true,false,false
WAM_RABI25_03802,Score 250 EC,mustard,GRW_05094,2025-11-20,true,false,false
WAM_RABI25_03803,Tilt 250 EC,wheat,GRW_05096,2026-03-28,true,false,false
WAM_RABI25_03804,Score 250 EC,mustard,GRW_05097,2025-10-22,true,true,false
WAM_RABI25_03805,Tilt 250 EC,wheat,GRW_05098,2025-10-17,true,false,false
WAM_RABI25_03806,Score 250 EC,safflower,GRW_05099,2025-10-12,true,false,false
WAM_RABI25_03807,Tilt 250 EC,wheat,GRW_05101,2025-12-06,true,true,false
WAM_RABI25_03808,Amistar 250 SC,chickpea,GRW_05103,2025-10-28,true,false,false
WAM_RABI25_03809,Amistar 250 SC,barley,GRW_05105,2026-01-14,true,false,false
WAM_RABI25_03810,Amistar 250 SC,chickpea,GRW_05106,2025-12-06,true,false,false
WAM_RABI25_03811,Score 250 EC,mustard,GRW_05107,2025-10-06,true,false,false
WAM_RABI25_03812,Tilt 250 EC,wheat,GRW_05108,2026-02-02,true,false,false
WAM_RABI25_03813,Tilt 250 EC,wheat,GRW_05109,2026-03-17,true,false,false
WAM_RABI25_03814,Tilt 250 EC,wheat,GRW_05111,2025-10-15,true,false,false
WAM_RABI25_03815,Tilt 250 EC,wheat,GRW_05112,2025-11-03,true,true,false
WAM_RABI25_03816,Amistar 250 SC,chickpea,GRW_05113,2025-10-06,true,false,false
WAM_RABI25_03817,Tilt 250 EC,wheat,GRW_05114,2025-10-12,true,false,false
WAM_RABI25_03818,Tilt 250 EC,wheat,GRW_05116,2026-02-17,true,true,true
WAM_RABI25_03819,Kavach 75 WP,potato,GRW_05117,2025-10-29,true,true,false
WAM_RABI25_03820,Tilt 250 EC,wheat,GRW_05118,2025-10-16,true,true,false
WAM_RABI25_03821,Amistar 250 SC,barley,GRW_05119,2025-10-21,true,false,false
WAM_RABI25_03822,Tilt 250 EC,wheat,GRW_05122,2025-10-14,true,true,true
WAM_RABI25_03823,Tilt 250 EC,wheat,GRW_05123,2025-11-11,true,false,false
WAM_RABI25_03824,Amistar 250 SC,chickpea,GRW_05124,2025-10-13,true,true,true
WAM_RABI25_03825,Tilt 250 EC,wheat,GRW_05126,2025-12-23,true,false,false
WAM_RABI25_03826,Amistar 250 SC,barley,GRW_05127,2025-10-29,true,false,false
WAM_RABI25_03827,Tilt 250 EC,wheat,GRW_05129,2025-11-25,true,true,false
WAM_RABI25_03828,Amistar 250 SC,chickpea,GRW_05131,2025-11-01,true,false,false
WAM_RABI25_03829,Tilt 250 EC,wheat,GRW_05132,2025-12-23,true,true,true
WAM_RABI25_03830,Tilt 250 EC,wheat,GRW_05133,2025-12-06,true,false,false
WAM_RABI25_03831,Tilt 250 EC,wheat,GRW_05134,2025-10-18,true,false,false
WAM_RABI25_03832,Tilt 250 EC,wheat,GRW_05136,2025-10-19,true,false,false
WAM_RABI25_03833,Tilt 250 EC,wheat,GRW_05138,2025-11-29,true,false,false
WAM_RABI25_03834,Tilt 250 EC,wheat,GRW_05140,2026-02-06,true,true,false
WAM_RABI25_03835,Score 250 EC,mustard,GRW_05141,2025-12-01,true,false,false
WAM_RABI25_03836,Tilt 250 EC,wheat,GRW_05142,2025-12-01,true,false,false
WAM_RABI25_03837,Score 250 EC,mustard,GRW_05143,2026-02-12,true,false,false
WAM_RABI25_03838,Tilt 250 EC,wheat,GRW_05144,2025-12-23,true,false,false
WAM_RABI25_03839,Tilt 250 EC,wheat,GRW_05145,2025-12-03,true,false,false
WAM_RABI25_03840,Kavach 75 WP,potato,GRW_05147,2025-11-26,true,true,true
WAM_RABI25_03841,Tilt 250 EC,wheat,GRW_05148,2025-10-27,true,false,false
WAM_RABI25_03842,Score 250 EC,mustard,GRW_05149,2026-03-06,true,false,false
WAM_RABI25_03843,Score 250 EC,mustard,GRW_05150,2025-12-09,true,false,false
WAM_RABI25_03844,Amistar 250 SC,chickpea,GRW_05151,2025-11-29,true,true,false
WAM_RABI25_03845,Amistar 250 SC,chickpea,GRW_05152,2025-11-13,true,true,false
WAM_RABI25_03846,Tilt 250 EC,wheat,GRW_05153,2025-11-18,true,false,false
WAM_RABI25_03847,Amistar 250 SC,chickpea,GRW_05154,2025-11-21,true,true,false
WAM_RABI25_03848,Tilt 250 EC,wheat,GRW_05156,2025-10-22,true,false,false
WAM_RABI25_03849,Amistar 250 SC,chickpea,GRW_05157,2025-12-07,true,false,false
WAM_RABI25_03850,Amistar 250 SC,chickpea,GRW_05158,2026-01-04,true,false,false
WAM_RABI25_03851,Score 250 EC,mustard,GRW_05159,2025-12-01,true,true,false
WAM_RABI25_03852,Score 250 EC,mustard,GRW_05160,2025-10-06,true,false,false
WAM_RABI25_03853,Tilt 250 EC,wheat,GRW_05162,2025-10-11,true,false,false
WAM_RABI25_03854,Amistar 250 SC,lentil,GRW_05164,2026-01-04,true,false,false
WAM_RABI25_03855,Tilt 250 EC,wheat,GRW_05165,2025-10-21,true,true,true
WAM_RABI25_03856,Amistar 250 SC,barley,GRW_05166,2025-11-06,true,false,false
WAM_RABI25_03857,Tilt 250 EC,wheat,GRW_05167,2026-02-07,true,false,false
WAM_RABI25_03858,Tilt 250 EC,wheat,GRW_05169,2026-01-04,true,false,false
WAM_RABI25_03859,Score 250 EC,safflower,GRW_05170,2025-10-26,true,false,false
WAM_RABI25_03860,Tilt 250 EC,wheat,GRW_05171,2025-11-28,true,false,false
WAM_RABI25_03861,Tilt 250 EC,wheat,GRW_05173,2026-03-02,true,false,false
WAM_RABI25_03862,Amistar 250 SC,barley,GRW_05174,2025-10-17,true,false,false
WAM_RABI25_03863,Tilt 250 EC,wheat,GRW_05176,2025-11-08,true,true,false
WAM_RABI25_03864,Score 250 EC,safflower,GRW_05177,2025-10-09,true,false,false
WAM_RABI25_03865,Tilt 250 EC,wheat,GRW_05178,2025-11-09,true,false,false
WAM_RABI25_03866,Tilt 250 EC,wheat,GRW_05179,2025-11-05,true,false,false
WAM_RABI25_03867,Score 250 EC,mustard,GRW_05180,2026-02-06,true,false,false
WAM_RABI25_03868,Amistar 250 SC,chickpea,GRW_05181,2026-02-17,true,true,false
WAM_RABI25_03869,Tilt 250 EC,wheat,GRW_05182,2026-03-04,true,true,false
WAM_RABI25_03870,Amistar 250 SC,chickpea,GRW_05183,2025-11-05,true,false,false
WAM_RABI25_03871,Amistar 250 SC,chickpea,GRW_05184,2025-12-17,true,false,false
WAM_RABI25_03872,Amistar 250 SC,barley,GRW_05185,2026-01-13,true,false,false
WAM_RABI25_03873,Tilt 250 EC,wheat,GRW_05186,2025-10-06,true,false,false
WAM_RABI25_03874,Tilt 250 EC,wheat,GRW_05188,2025-10-10,true,false,false
WAM_RABI25_03875,Tilt 250 EC,wheat,GRW_05190,2025-10-06,true,false,false
WAM_RABI25_03876,Amistar 250 SC,maize,GRW_05192,2025-10-23,true,false,false
WAM_RABI25_03877,Kavach 75 WP,potato,GRW_05196,2025-11-26,true,false,false
WAM_RABI25_03878,Amistar 250 SC,lentil,GRW_05198,2025-10-19,true,false,false
WAM_RABI25_03879,Tilt 250 EC,wheat,GRW_05199,2025-10-23,true,false,false
WAM_RABI25_03880,Tilt 250 EC,wheat,GRW_05200,2025-11-18,true,false,false
WAM_RABI25_03881,Amistar 250 SC,lentil,GRW_05203,2025-10-06,true,true,false
WAM_RABI25_03882,Kavach 75 WP,potato,GRW_05204,2026-01-05,true,false,false
WAM_RABI25_03883,Tilt 250 EC,wheat,GRW_05206,2025-11-11,true,false,false
WAM_RABI25_03884,Tilt 250 EC,wheat,GRW_05207,2025-11-04,true,false,false
WAM_RABI25_03885,Tilt 250 EC,wheat,GRW_05208,2026-01-17,true,false,false
WAM_RABI25_03886,Amistar 250 SC,lentil,GRW_05210,2025-12-11,true,false,false
WAM_RABI25_03887,Amistar 250 SC,lentil,GRW_05211,2025-12-11,true,false,false
WAM_RABI25_03888,Tilt 250 EC,wheat,GRW_05212,2025-11-02,true,false,false
WAM_RABI25_03889,Amistar 250 SC,chickpea,GRW_05213,2025-10-06,true,false,false
WAM_RABI25_03890,Tilt 250 EC,wheat,GRW_05214,2026-02-08,true,false,false
WAM_RABI25_03891,Tilt 250 EC,wheat,GRW_05215,2026-02-23,true,true,false
WAM_RABI25_03892,Tilt 250 EC,wheat,GRW_05216,2025-10-12,true,false,false
WAM_RABI25_03893,Tilt 250 EC,wheat,GRW_05217,2026-03-31,true,false,false
WAM_RABI25_03894,Amistar 250 SC,chickpea,GRW_05218,2025-10-15,true,false,false
WAM_RABI25_03895,Tilt 250 EC,wheat,GRW_05219,2026-03-23,true,true,false
WAM_RABI25_03896,Amistar 250 SC,lentil,GRW_05221,2025-11-26,true,false,false
WAM_RABI25_03897,Tilt 250 EC,wheat,GRW_05222,2025-11-05,true,false,false
WAM_RABI25_03898,Tilt 250 EC,wheat,GRW_05224,2025-10-09,true,false,false
WAM_RABI25_03899,Score 250 EC,mustard,GRW_05226,2025-12-11,true,false,false
WAM_RABI25_03900,Amistar 250 SC,chickpea,GRW_05232,2026-01-01,true,false,false
WAM_RABI25_03901,Tilt 250 EC,wheat,GRW_05233,2025-11-07,true,false,false
WAM_RABI25_03902,Tilt 250 EC,wheat,GRW_05234,2026-03-03,true,false,false
WAM_RABI25_03903,Score 250 EC,mustard,GRW_05235,2025-10-12,true,false,false
WAM_RABI25_03904,Amistar 250 SC,chickpea,GRW_05236,2025-11-05,true,true,false
WAM_RABI25_03905,Kavach 75 WP,potato,GRW_05237,2025-12-02,true,false,false
WAM_RABI25_03906,Score 250 EC,safflower,GRW_05238,2025-11-24,true,false,false
WAM_RABI25_03907,Score 250 EC,safflower,GRW_05239,2025-10-14,true,false,false
WAM_RABI25_03908,Tilt 250 EC,wheat,GRW_05240,2025-10-06,true,false,false
WAM_RABI25_03909,Tilt 250 EC,wheat,GRW_05241,2025-10-30,true,false,false
WAM_RABI25_03910,Tilt 250 EC,wheat,GRW_05242,2026-02-09,true,true,false
WAM_RABI25_03911,Tilt 250 EC,wheat,GRW_05243,2025-10-07,true,true,false
WAM_RABI25_03912,Tilt 250 EC,wheat,GRW_05244,2025-11-26,true,false,false
WAM_RABI25_03913,Score 250 EC,safflower,GRW_05245,2026-01-12,true,false,false
WAM_RABI25_03914,Amistar 250 SC,barley,GRW_05246,2025-10-21,true,false,false
WAM_RABI25_03915,Tilt 250 EC,wheat,GRW_05247,2025-10-16,true,false,false
WAM_RABI25_03916,Score 250 EC,safflower,GRW_05249,2025-12-11,true,false,false
WAM_RABI25_03917,Tilt 250 EC,wheat,GRW_05250,2026-01-30,true,false,false
WAM_RABI25_03918,Amistar 250 SC,chickpea,GRW_05252,2025-11-15,true,false,false
WAM_RABI25_03919,Score 250 EC,mustard,GRW_05253,2025-12-23,true,false,false
WAM_RABI25_03920,Tilt 250 EC,wheat,GRW_05254,2025-10-31,true,false,false
WAM_RABI25_03921,Tilt 250 EC,wheat,GRW_05255,2026-02-02,true,true,false
WAM_RABI25_03922,Tilt 250 EC,wheat,GRW_05256,2025-12-10,true,false,false
WAM_RABI25_03923,Tilt 250 EC,wheat,GRW_05259,2025-10-23,true,false,false
WAM_RABI25_03924,Tilt 250 EC,wheat,GRW_05260,2026-03-12,true,false,false
WAM_RABI25_03925,Tilt 250 EC,wheat,GRW_05261,2025-10-16,true,false,false
WAM_RABI25_03926,Tilt 250 EC,wheat,GRW_05262,2026-03-07,true,true,false
WAM_RABI25_03927,Tilt 250 EC,wheat,GRW_05263,2025-11-16,true,false,false
WAM_RABI25_03928,Amistar 250 SC,chickpea,GRW_05264,2025-12-13,true,false,false
WAM_RABI25_03929,Tilt 250 EC,wheat,GRW_05265,2025-12-03,true,false,false
WAM_RABI25_03930,Amistar 250 SC,chickpea,GRW_05266,2025-11-16,true,false,false
WAM_RABI25_03931,Tilt 250 EC,wheat,GRW_05267,2025-10-30,true,true,false
WAM_RABI25_03932,Tilt 250 EC,wheat,GRW_05268,2026-02-25,true,false,false
WAM_RABI25_03933,Amistar 250 SC,lentil,GRW_05269,2025-11-13,true,false,false
WAM_RABI25_03934,Tilt 250 EC,wheat,GRW_05270,2025-12-11,true,false,false
WAM_RABI25_03935,Amistar 250 SC,maize,GRW_05271,2025-11-01,true,false,false
WAM_RABI25_03936,Tilt 250 EC,wheat,GRW_05272,2025-10-10,true,false,false
WAM_RABI25_03937,Tilt 250 EC,wheat,GRW_05273,2026-04-05,true,false,false
WAM_RABI25_03938,Tilt 250 EC,wheat,GRW_05274,2025-11-29,true,true,true
WAM_RABI25_03939,Tilt 250 EC,wheat,GRW_05275,2025-10-12,true,false,false
WAM_RABI25_03940,Score 250 EC,safflower,GRW_05276,2025-10-22,true,false,false
WAM_RABI25_03941,Score 250 EC,mustard,GRW_05278,2025-12-01,true,false,false
WAM_RABI25_03942,Score 250 EC,mustard,GRW_05279,2025-10-22,true,false,false
WAM_RABI25_03943,Score 250 EC,mustard,GRW_05280,2025-10-29,true,false,false
WAM_RABI25_03944,Amistar 250 SC,chickpea,GRW_05281,2025-12-03,true,true,true
WAM_RABI25_03945,Tilt 250 EC,wheat,GRW_05283,2025-12-09,true,false,false
WAM_RABI25_03946,Tilt 250 EC,wheat,GRW_05284,2025-10-12,true,true,false
WAM_RABI25_03947,Tilt 250 EC,wheat,GRW_05286,2025-12-07,true,false,false
WAM_RABI25_03948,Amistar 250 SC,barley,GRW_05287,2025-11-02,true,false,false
WAM_RABI25_03949,Amistar 250 SC,chickpea,GRW_05288,2025-10-11,true,false,false
WAM_RABI25_03950,Tilt 250 EC,wheat,GRW_05289,2026-01-11,true,false,false
WAM_RABI25_03951,Tilt 250 EC,wheat,GRW_05291,2025-12-02,true,false,false
WAM_RABI25_03952,Kavach 75 WP,potato,GRW_05292,2026-01-08,true,false,false
WAM_RABI25_03953,Amistar 250 SC,chickpea,GRW_05293,2026-01-25,true,false,false
WAM_RABI25_03954,Kavach 75 WP,potato,GRW_05295,2026-01-16,true,false,false
WAM_RABI25_03955,Amistar 250 SC,chickpea,GRW_05298,2025-10-25,true,false,false
WAM_RABI25_03956,Tilt 250 EC,wheat,GRW_05299,2025-11-07,true,true,false
WAM_RABI25_03957,Tilt 250 EC,wheat,GRW_05300,2026-01-09,true,true,false
WAM_RABI25_03958,Tilt 250 EC,wheat,GRW_05301,2025-11-18,true,true,true
WAM_RABI25_03959,Tilt 250 EC,wheat,GRW_05302,2026-02-25,true,true,false
WAM_RABI25_03960,Score 250 EC,mustard,GRW_05303,2025-10-31,true,false,false
WAM_RABI25_03961,Amistar 250 SC,chickpea,GRW_05304,2025-10-12,true,true,false
WAM_RABI25_03962,Tilt 250 EC,wheat,GRW_05305,2025-12-13,true,false,false
WAM_RABI25_03963,Amistar 250 SC,barley,GRW_05306,2025-11-19,true,false,false
WAM_RABI25_03964,Amistar 250 SC,chickpea,GRW_05307,2026-02-15,true,true,true
WAM_RABI25_03965,Score 250 EC,mustard,GRW_05308,2026-01-21,true,false,false
WAM_RABI25_03966,Tilt 250 EC,wheat,GRW_05309,2025-11-23,true,false,false
WAM_RABI25_03967,Score 250 EC,mustard,GRW_05310,2025-12-21,true,false,false
WAM_RABI25_03968,Tilt 250 EC,wheat,GRW_05313,2025-11-27,true,false,false
WAM_RABI25_03969,Tilt 250 EC,wheat,GRW_05315,2026-04-03,true,false,false
WAM_RABI25_03970,Amistar 250 SC,cumin,GRW_05316,2025-10-07,true,false,false
WAM_RABI25_03971,Tilt 250 EC,wheat,GRW_05317,2025-11-05,true,false,false
WAM_RABI25_03972,Tilt 250 EC,wheat,GRW_05318,2025-12-23,true,false,false
