rep_id,visit_date,territory_id,visit_tehsil,visit_type,product_recommended
REP_0441,2025-10-06,TER_0441,Ahmedabad_T124,campaign_conducted,Actara 25 WG
REP_0441,2025-10-07,TER_0441,Ahmedabad_T122,grower meeting,Actara 25 WG
REP_0022,2026-03-09,TER_0022,Bathinda_T010,grower meeting,Kavach 75 WP
REP_0022,2026-03-14,TER_0022,Bathinda_T009,campaign_conducted,Kavach 75 WP
REP_0022,2026-03-09,TER_0022,Bathinda_T004,campaign_conducted,Score 250 EC
REP_0022,2026-03-14,TER_0022,Bathinda_T007,campaign_conducted,Amistar 250 SC
REP_0022,2026-03-11,TER_0022,Bathinda_T011,retailer meeting,Alto 5 SC
REP_0022,2026-03-10,TER_0022,Bathinda_T009,retailer meeting,Score 250 EC
REP_0022,2026-03-14,TER_0022,Bathinda_T011,campaign_conducted,Vibrance Integral
REP_0396,2026-02-03,TER_0396,Rohtak_T122,retailer meeting,Cruiser 350 FS
REP_0396,2026-02-07,TER_0396,Rohtak_T122,retailer meeting,Actara 25 WG
REP_0216,2026-01-29,TER_0216,Ludhiana_T054,grower meeting,Vertimec 1.8 EC
REP_0216,2026-01-31,TER_0216,Ludhiana_T058,campaign_conducted,Amistar 250 SC
REP_0216,2026-01-31,TER_0216,Ludhiana_T055,campaign_conducted,Kavach 75 WP
REP_0216,2026-01-27,TER_0216,Ludhiana_T059,retailer meeting,Axial 50 EC
REP_0216,2026-01-27,TER_0216,Ludhiana_T053,campaign_conducted,Actara 25 WG
REP_0216,2026-01-29,TER_0216,Ludhiana_T054,grower meeting,Vertimec 1.8 EC
REP_0216,2026-01-26,TER_0216,Ludhiana_T056,campaign_conducted,Kavach 75 WP
REP_0053,2026-02-23,TER_0053,Jaipur_T020,campaign_conducted,Cruiser 350 FS
REP_0053,2026-02-26,TER_0053,Jaipur_T018,campaign_conducted,Kavach 75 WP
REP_0053,2026-03-01,TER_0053,Jaipur_T015,retailer meeting,Score 250 EC
REP_0053,2026-02-26,TER_0053,Jaipur_T015,retailer meeting,Score 250 EC
REP_0053,2026-02-28,TER_0053,Jaipur_T018,retailer meeting,Alto 5 SC
REP_0053,2026-03-01,TER_0053,Jaipur_T019,campaign_conducted,Amistar 250 SC
REP_0159,2025-11-11,TER_0159,Karnal_T049,campaign_conducted,Kavach 75 WP
REP_0159,2025-11-14,TER_0159,Karnal_T045,campaign_conducted,Axial 50 EC
REP_0159,2025-11-16,TER_0159,Karnal_T042,campaign_conducted,Kavach 75 WP
REP_0159,2025-11-15,TER_0159,Karnal_T043,campaign_conducted,Axial 50 EC
REP_0159,2025-11-10,TER_0159,Karnal_T046,campaign_conducted,Actara 25 WG
REP_0159,2025-11-15,TER_0159,Karnal_T048,campaign_conducted,Kavach 75 WP
REP_0159,2025-11-13,TER_0159,Karnal_T044,retailer meeting,Alto 5 SC
REP_0325,2025-12-21,TER_0325,Muzaffarpur_T092,campaign_conducted,Amistar 250 SC
REP_0419,2025-10-15,TER_0419,Indore_T127,grower meeting,Alto 5 SC
REP_0419,2025-10-17,TER_0419,Indore_T124,retailer meeting,Score 250 EC
REP_0298,2025-11-19,TER_0298,Patna_T098,retailer meeting,Kavach 75 WP
REP_0298,2025-11-18,TER_0298,Patna_T096,grower meeting,Cruiser 350 FS
REP_0298,2025-11-17,TER_0298,Patna_T095,campaign_conducted,Vertimec 1.8 EC
REP_0298,2025-11-19,TER_0298,Patna_T096,campaign_conducted,Alto 5 SC
REP_0298,2025-11-18,TER_0298,Patna_T095,grower meeting,Cruiser 350 FS
REP_0078,2025-11-03,TER_0078,Ahmedabad_T031,grower meeting,Alto 5 SC
REP_0078,2025-11-09,TER_0078,Ahmedabad_T029,retailer meeting,Score 250 EC
REP_0078,2025-11-03,TER_0078,Ahmedabad_T029,grower meeting,Cruiser 350 FS
REP_0078,2025-11-08,TER_0078,Ahmedabad_T029,retailer meeting,Cruiser 350 FS
REP_0078,2025-11-07,TER_0078,Ahmedabad_T026,retailer meeting,Amistar 250 SC
REP_0078,2025-11-07,TER_0078,Ahmedabad_T030,retailer meeting,Kavach 75 WP
REP_0078,2025-11-03,TER_0078,Ahmedabad_T025,retailer meeting,Tilt 250 EC
REP_0078,2025-11-04,TER_0078,Ahmedabad_T030,retailer meeting,Topik 15 WP
REP_0078,2025-11-05,TER_0078,Ahmedabad_T027,campaign_conducted,Tilt 250 EC
REP_0289,2025-11-22,TER_0289,Patiala_T073,grower meeting,Score 250 EC
REP_0289,2025-11-17,TER_0289,Patiala_T070,campaign_conducted,Tilt 250 EC
REP_0289,2025-11-23,TER_0289,Patiala_T069,campaign_conducted,Amistar 250 SC
REP_0289,2025-11-21,TER_0289,Patiala_T073,grower meeting,Vertimec 1.8 EC
REP_0083,2025-10-12,TER_0083,Amravati_T019,retailer meeting,Kavach 75 WP
REP_0083,2025-10-07,TER_0083,Amravati_T030,retailer meeting,Alto 5 SC
REP_0083,2025-10-11,TER_0083,Amravati_T021,retailer meeting,Vertimec 1.8 EC
REP_0244,2025-11-18,TER_0244,Agra_T078,campaign_conducted,Cruiser 350 FS
REP_0244,2025-11-20,TER_0244,Agra_T077,campaign_conducted,Cruiser 350 FS
REP_0244,2025-11-21,TER_0244,Agra_T081,retailer meeting,Alto 5 SC
REP_0244,2025-11-19,TER_0244,Agra_T080,grower meeting,Cruiser 350 FS
REP_0244,2025-11-18,TER_0244,Agra_T077,grower meeting,Amistar 250 SC
REP_0244,2025-11-17,TER_0244,Agra_T079,retailer meeting,Movondo
REP_0244,2025-11-23,TER_0244,Agra_T078,retailer meeting,Score 250 EC
REP_0244,2025-11-22,TER_0244,Agra_T080,grower meeting,Cruiser 350 FS
REP_0204,2026-03-06,TER_0204,Lucknow_T074,campaign_conducted,Cruiser 350 FS
REP_0204,2026-03-02,TER_0204,Lucknow_T073,retailer meeting,Actara 25 WG
REP_0204,2026-03-06,TER_0204,Lucknow_T070,campaign_conducted,Kavach 75 WP
REP_0204,2026-03-04,TER_0204,Lucknow_T073,campaign_conducted,Amistar 250 SC
REP_0394,2026-02-27,TER_0394,Mehsana_T101,grower meeting,Amistar 250 SC
REP_0394,2026-02-27,TER_0394,Mehsana_T108,campaign_conducted,Tilt 250 EC
REP_0459,2026-01-15,TER_0459,Meerut_T137,retailer meeting,Kavach 75 WP
REP_0459,2026-01-12,TER_0459,Meerut_T138,retailer meeting,Movondo
REP_0195,2025-11-27,TER_0195,Meerut_T058,grower meeting,Kavach 75 WP
REP_0195,2025-11-25,TER_0195,Meerut_T057,retailer meeting,Topik 15 WP
REP_0195,2025-11-26,TER_0195,Meerut_T064,retailer meeting,Kavach 75 WP
REP_0195,2025-11-28,TER_0195,Meerut_T060,retailer meeting,Kavach 75 WP
REP_0195,2025-11-24,TER_0195,Meerut_T057,retailer meeting,Movondo
REP_0195,2025-11-29,TER_0195,Meerut_T058,campaign_conducted,Movondo
REP_0355,2025-10-07,TER_0355,Patiala_T090,retailer meeting,Cruiser 350 FS
REP_0355,2025-10-10,TER_0355,Patiala_T096,retailer meeting,Movondo
REP_0035,2026-01-06,TER_0035,Hisar_T018,retailer meeting,Movondo
REP_0035,2026-01-07,TER_0035,Hisar_T015,retailer meeting,Kavach 75 WP
REP_0253,2025-10-30,TER_0253,Bathinda_T080,retailer meeting,Tilt 250 EC
REP_0253,2025-10-27,TER_0253,Bathinda_T083,campaign_conducted,Kavach 75 WP
REP_0253,2025-10-30,TER_0253,Bathinda_T078,campaign_conducted,Amistar 250 SC
REP_0253,2025-11-02,TER_0253,Bathinda_T091,retailer meeting,Axial 50 EC
REP_0253,2025-10-29,TER_0253,Bathinda_T083,campaign_conducted,Cruiser 350 FS
REP_0178,2025-11-15,TER_0178,Agra_T055,grower meeting,Topik 15 WP
REP_0178,2025-11-12,TER_0178,Agra_T060,grower meeting,Amistar 250 SC
REP_0178,2025-11-13,TER_0178,Agra_T057,retailer meeting,Score 250 EC
REP_0178,2025-11-13,TER_0178,Agra_T054,grower meeting,Score 250 EC
REP_0178,2025-11-14,TER_0178,Agra_T057,grower meeting,Amistar 250 SC
REP_0265,2025-11-30,TER_0265,Patna_T089,retailer meeting,Cruiser 350 FS
REP_0265,2025-11-26,TER_0265,Patna_T086,campaign_conducted,Score 250 EC
REP_0100,2025-12-11,TER_0100,Patna_T035,grower meeting,Actara 25 WG
REP_0100,2025-12-11,TER_0100,Patna_T038,campaign_conducted,Kavach 75 WP
REP_0100,2025-12-12,TER_0100,Patna_T045,retailer meeting,Vertimec 1.8 EC
REP_0100,2025-12-10,TER_0100,Patna_T039,retailer meeting,Topik 15 WP
REP_0100,2025-12-11,TER_0100,Patna_T045,retailer meeting,Movondo
REP_0391,2025-10-10,TER_0391,Muzaffarpur_T121,grower meeting,Actara 25 WG
REP_0391,2025-10-06,TER_0391,Muzaffarpur_T117,campaign_conducted,Topik 15 WP
REP_0391,2025-10-07,TER_0391,Muzaffarpur_T119,campaign_conducted,Tilt 250 EC
REP_0391,2025-10-08,TER_0391,Muzaffarpur_T121,campaign_conducted,Alto 5 SC
REP_0391,2025-10-10,TER_0391,Muzaffarpur_T119,grower meeting,Amistar 250 SC
REP_0391,2025-10-06,TER_0391,Muzaffarpur_T118,grower meeting,Amistar 250 SC
REP_0391,2025-10-11,TER_0391,Muzaffarpur_T121,campaign_conducted,Kavach 75 WP
REP_0466,2026-02-25,TER_0466,Bharatpur_T160,retailer meeting,Axial 50 EC
REP_0466,2026-02-27,TER_0466,Bharatpur_T159,retailer meeting,Axial 50 EC
REP_0096,2025-10-01,TER_0096,Meerut_T024,retailer meeting,Amistar 250 SC
REP_0096,2025-10-04,TER_0096,Meerut_T024,grower meeting,Cruiser 350 FS
REP_0096,2025-09-30,TER_0096,Meerut_T021,retailer meeting,Kavach 75 WP
REP_0096,2025-10-01,TER_0096,Meerut_T023,retailer meeting,Tilt 250 EC
REP_0096,2025-10-04,TER_0096,Meerut_T023,campaign_conducted,Cruiser 350 FS
REP_0096,2025-10-05,TER_0096,Meerut_T023,retailer meeting,Cruiser 350 FS
REP_0096,2025-09-30,TER_0096,Meerut_T021,campaign_conducted,Kavach 75 WP
REP_0096,2025-10-04,TER_0096,Meerut_T026,grower meeting,Amistar 250 SC
REP_0096,2025-10-03,TER_0096,Meerut_T023,campaign_conducted,Kavach 75 WP
REP_0096,2025-09-30,TER_0096,Meerut_T025,campaign_conducted,Vertimec 1.8 EC
REP_0096,2025-09-30,TER_0096,Meerut_T027,retailer meeting,Cruiser 350 FS
REP_0004,2025-10-26,TER_0004,Bharatpur_T006,grower meeting,Score 250 EC
REP_0004,2025-10-25,TER_0004,Bharatpur_T008,campaign_conducted,Actara 25 WG
REP_0145,2026-02-08,TER_0145,Agra_T038,retailer meeting,Score 250 EC
REP_0034,2026-03-22,TER_0034,Patna_T020,campaign_conducted,Score 250 EC
REP_0034,2026-03-22,TER_0034,Patna_T015,grower meeting,Amistar 250 SC
REP_0034,2026-03-20,TER_0034,Patna_T017,retailer meeting,Vertimec 1.8 EC
REP_0034,2026-03-17,TER_0034,Patna_T014,retailer meeting,Topik 15 WP
REP_0034,2026-03-22,TER_0034,Patna_T015,retailer meeting,Tilt 250 EC
REP_0034,2026-03-19,TER_0034,Patna_T020,grower meeting,Score 250 EC
REP_0034,2026-03-21,TER_0034,Patna_T014,campaign_conducted,Amistar 250 SC
REP_0108,2026-01-05,TER_0108,Kanpur_Nagar_T044,campaign_conducted,Actara 25 WG
REP_0108,2026-01-10,TER_0108,Kanpur_Nagar_T048,retailer meeting,Axial 50 EC
REP_0108,2026-01-07,TER_0108,Kanpur_Nagar_T046,campaign_conducted,Amistar 250 SC
REP_0108,2026-01-06,TER_0108,Kanpur_Nagar_T046,retailer meeting,Actara 25 WG
REP_0108,2026-01-09,TER_0108,Kanpur_Nagar_T037,grower meeting,Movondo
REP_0108,2026-01-06,TER_0108,Kanpur_Nagar_T037,campaign_conducted,Amistar 250 SC
REP_0108,2026-01-08,TER_0108,Kanpur_Nagar_T037,campaign_conducted,Axial 50 EC
REP_0108,2026-01-07,TER_0108,Kanpur_Nagar_T043,campaign_conducted,Amistar 250 SC
REP_0108,2026-01-08,TER_0108,Kanpur_Nagar_T045,retailer meeting,Amistar 250 SC
REP_0108,2026-01-06,TER_0108,Kanpur_Nagar_T047,retailer meeting,Vertimec 1.8 EC
REP_0108,2026-01-07,TER_0108,Kanpur_Nagar_T044,retailer meeting,Vertimec 1.8 EC
REP_0108,2026-01-08,TER_0108,Kanpur_Nagar_T041,campaign_conducted,Alto 5 SC
REP_0164,2025-11-23,TER_0164,Amritsar_T053,retailer meeting,Kavach 75 WP
REP_0164,2025-11-17,TER_0164,Amritsar_T046,grower meeting,Tilt 250 EC
REP_0164,2025-11-23,TER_0164,Amritsar_T048,grower meeting,Vibrance Integral
REP_0164,2025-11-20,TER_0164,Amritsar_T044,retailer meeting,Alto 5 SC
REP_0164,2025-11-17,TER_0164,Amritsar_T053,retailer meeting,Cruiser 350 FS
REP_0164,2025-11-17,TER_0164,Amritsar_T046,retailer meeting,Topik 15 WP
REP_0164,2025-11-18,TER_0164,Amritsar_T049,grower meeting,Amistar 250 SC
REP_0164,2025-11-19,TER_0164,Amritsar_T051,grower meeting,Amistar 250 SC
REP_0164,2025-11-23,TER_0164,Amritsar_T053,retailer meeting,Alto 5 SC
REP_0164,2025-11-21,TER_0164,Amritsar_T049,retailer meeting,Vibrance Integral
REP_0164,2025-11-22,TER_0164,Amritsar_T054,campaign_conducted,Kavach 75 WP
REP_0164,2025-11-20,TER_0164,Amritsar_T046,retailer meeting,Cruiser 350 FS
REP_0446,2026-03-14,TER_0446,Amravati_T136,campaign_conducted,Vibrance Integral
REP_0010,2026-03-08,TER_0010,Sikar_T006,retailer meeting,Kavach 75 WP
REP_0010,2026-03-08,TER_0010,Sikar_T006,grower meeting,Vibrance Integral
REP_0010,2026-03-06,TER_0010,Sikar_T002,grower meeting,Cruiser 350 FS
REP_0010,2026-03-05,TER_0010,Sikar_T006,grower meeting,Alto 5 SC
REP_0010,2026-03-03,TER_0010,Sikar_T001,retailer meeting,Alto 5 SC
REP_0307,2025-11-13,TER_0307,Sikar_T099,retailer meeting,Movondo
REP_0307,2025-11-16,TER_0307,Sikar_T097,campaign_conducted,Vibrance Integral
REP_0307,2025-11-15,TER_0307,Sikar_T100,grower meeting,Cruiser 350 FS
REP_0307,2025-11-10,TER_0307,Sikar_T097,grower meeting,Actara 25 WG
REP_0174,2025-11-26,TER_0174,Kanpur_Nagar_T065,retailer meeting,Vertimec 1.8 EC
REP_0174,2025-11-25,TER_0174,Kanpur_Nagar_T068,campaign_conducted,Tilt 250 EC
REP_0174,2025-11-24,TER_0174,Kanpur_Nagar_T069,campaign_conducted,Amistar 250 SC
REP_0174,2025-11-30,TER_0174,Kanpur_Nagar_T068,campaign_conducted,Kavach 75 WP
REP_0174,2025-11-29,TER_0174,Kanpur_Nagar_T066,retailer meeting,Tilt 250 EC
REP_0245,2026-02-20,TER_0245,Bardhaman_T077,campaign_conducted,Alto 5 SC
REP_0245,2026-02-18,TER_0245,Bardhaman_T081,retailer meeting,Vertimec 1.8 EC
REP_0245,2026-02-21,TER_0245,Bardhaman_T081,retailer meeting,Vertimec 1.8 EC
REP_0245,2026-02-20,TER_0245,Bardhaman_T078,retailer meeting,Alto 5 SC
REP_0245,2026-02-17,TER_0245,Bardhaman_T079,campaign_conducted,Tilt 250 EC
REP_0224,2025-11-24,TER_0224,Nadia_T058,grower meeting,Actara 25 WG
REP_0224,2025-11-29,TER_0224,Nadia_T050,retailer meeting,Alto 5 SC
REP_0224,2025-11-25,TER_0224,Nadia_T060,grower meeting,Amistar 250 SC
REP_0224,2025-11-27,TER_0224,Nadia_T051,retailer meeting,Alto 5 SC
REP_0224,2025-11-28,TER_0224,Nadia_T054,retailer meeting,Tilt 250 EC
REP_0224,2025-11-26,TER_0224,Nadia_T056,retailer meeting,Cruiser 350 FS
REP_0224,2025-11-25,TER_0224,Nadia_T056,campaign_conducted,Cruiser 350 FS
REP_0224,2025-11-27,TER_0224,Nadia_T057,campaign_conducted,Vertimec 1.8 EC
REP_0224,2025-11-25,TER_0224,Nadia_T060,grower meeting,Kavach 75 WP
REP_0169,2026-01-13,TER_0169,Bharatpur_T058,retailer meeting,Movondo
REP_0169,2026-01-18,TER_0169,Bharatpur_T064,campaign_conducted,Actara 25 WG
REP_0169,2026-01-15,TER_0169,Bharatpur_T068,grower meeting,Alto 5 SC
REP_0169,2026-01-15,TER_0169,Bharatpur_T058,campaign_conducted,Alto 5 SC
REP_0169,2026-01-18,TER_0169,Bharatpur_T058,campaign_conducted,Alto 5 SC
REP_0169,2026-01-15,TER_0169,Bharatpur_T069,grower meeting,Score 250 EC
REP_0169,2026-01-16,TER_0169,Bharatpur_T065,campaign_conducted,Cruiser 350 FS
REP_0169,2026-01-15,TER_0169,Bharatpur_T064,retailer meeting,Axial 50 EC
REP_0084,2025-11-29,TER_0084,Ludhiana_T020,campaign_conducted,Alto 5 SC
REP_0084,2025-11-30,TER_0084,Ludhiana_T024,campaign_conducted,Tilt 250 EC
REP_0084,2025-11-25,TER_0084,Ludhiana_T020,retailer meeting,Score 250 EC
REP_0084,2025-11-25,TER_0084,Ludhiana_T022,retailer meeting,Alto 5 SC
REP_0084,2025-11-28,TER_0084,Ludhiana_T021,retailer meeting,Axial 50 EC
REP_0084,2025-11-30,TER_0084,Ludhiana_T019,grower meeting,Amistar 250 SC
REP_0390,2025-10-19,TER_0390,Karnal_T113,grower meeting,Amistar 250 SC
REP_0390,2025-10-14,TER_0390,Karnal_T113,retailer meeting,Movondo
REP_0390,2025-10-18,TER_0390,Karnal_T117,grower meeting,Cruiser 350 FS
REP_0390,2025-10-14,TER_0390,Karnal_T118,retailer meeting,Vertimec 1.8 EC
REP_0390,2025-10-19,TER_0390,Karnal_T116,campaign_conducted,Axial 50 EC
REP_0390,2025-10-18,TER_0390,Karnal_T113,grower meeting,Axial 50 EC
REP_0390,2025-10-19,TER_0390,Karnal_T117,campaign_conducted,Alto 5 SC
REP_0390,2025-10-13,TER_0390,Karnal_T119,campaign_conducted,Actara 25 WG
REP_0390,2025-10-16,TER_0390,Karnal_T117,grower meeting,Axial 50 EC
REP_0390,2025-10-18,TER_0390,Karnal_T121,retailer meeting,Amistar 250 SC
REP_0349,2026-01-22,TER_0349,Kalaburagi_T101,campaign_conducted,Vibrance Integral
REP_0349,2026-01-23,TER_0349,Kalaburagi_T094,retailer meeting,Vertimec 1.8 EC
REP_0349,2026-01-19,TER_0349,Kalaburagi_T099,campaign_conducted,Amistar 250 SC
REP_0349,2026-01-20,TER_0349,Kalaburagi_T100,retailer meeting,Alto 5 SC
REP_0402,2025-12-31,TER_0402,Lucknow_T134,retailer meeting,Cruiser 350 FS
REP_0402,2025-12-29,TER_0402,Lucknow_T131,retailer meeting,Actara 25 WG
REP_0402,2025-12-29,TER_0402,Lucknow_T136,grower meeting,Cruiser 350 FS
REP_0083,2026-02-15,TER_0083,Amravati_T025,retailer meeting,Axial 50 EC
REP_0083,2026-02-10,TER_0083,Amravati_T026,campaign_conducted,Score 250 EC
REP_0111,2025-12-24,TER_0111,Ahmedabad_T037,campaign_conducted,Tilt 250 EC
REP_0111,2025-12-22,TER_0111,Ahmedabad_T041,retailer meeting,Tilt 250 EC
REP_0111,2025-12-28,TER_0111,Ahmedabad_T038,retailer meeting,Score 250 EC
REP_0111,2025-12-22,TER_0111,Ahmedabad_T038,retailer meeting,Amistar 250 SC
REP_0111,2025-12-23,TER_0111,Ahmedabad_T036,campaign_conducted,Cruiser 350 FS
REP_0208,2025-11-22,TER_0208,Sikar_T066,grower meeting,Cruiser 350 FS
REP_0208,2025-11-22,TER_0208,Sikar_T066,retailer meeting,Movondo
REP_0366,2026-01-10,TER_0366,Varanasi_T121,retailer meeting,Alto 5 SC
REP_0366,2026-01-08,TER_0366,Varanasi_T125,retailer meeting,Score 250 EC
REP_0366,2026-01-05,TER_0366,Varanasi_T122,retailer meeting,Axial 50 EC
REP_0242,2026-01-11,TER_0242,Sehore_T071,retailer meeting,Score 250 EC
REP_0242,2026-01-09,TER_0242,Sehore_T072,campaign_conducted,Amistar 250 SC
REP_0242,2026-01-07,TER_0242,Sehore_T071,retailer meeting,Amistar 250 SC
REP_0242,2026-01-07,TER_0242,Sehore_T073,retailer meeting,Axial 50 EC
REP_0242,2026-01-08,TER_0242,Sehore_T072,grower meeting,Axial 50 EC
REP_0242,2026-01-06,TER_0242,Sehore_T072,retailer meeting,Vibrance Integral
REP_0242,2026-01-10,TER_0242,Sehore_T073,campaign_conducted,Amistar 250 SC
REP_0242,2026-01-07,TER_0242,Sehore_T068,campaign_conducted,Kavach 75 WP
REP_0242,2026-01-06,TER_0242,Sehore_T071,grower meeting,Amistar 250 SC
REP_0242,2026-01-07,TER_0242,Sehore_T068,campaign_conducted,Tilt 250 EC
REP_0242,2026-01-09,TER_0242,Sehore_T073,campaign_conducted,Cruiser 350 FS
REP_0177,2025-11-23,TER_0177,Ahmedabad_T060,retailer meeting,Tilt 250 EC
REP_0177,2025-11-21,TER_0177,Ahmedabad_T057,grower meeting,Cruiser 350 FS
REP_0177,2025-11-19,TER_0177,Ahmedabad_T058,grower meeting,Cruiser 350 FS
REP_0237,2025-12-11,TER_0237,Lucknow_T085,retailer meeting,Kavach 75 WP
REP_0288,2026-01-30,TER_0288,Rajkot_T073,grower meeting,Movondo
REP_0288,2026-01-26,TER_0288,Rajkot_T075,retailer meeting,Vibrance Integral
REP_0288,2026-01-30,TER_0288,Rajkot_T075,campaign_conducted,Cruiser 350 FS
REP_0288,2026-01-31,TER_0288,Rajkot_T071,grower meeting,Cruiser 350 FS
REP_0288,2026-01-29,TER_0288,Rajkot_T074,retailer meeting,Vibrance Integral
REP_0288,2026-01-27,TER_0288,Rajkot_T075,grower meeting,Amistar 250 SC
REP_0288,2026-01-28,TER_0288,Rajkot_T074,retailer meeting,Movondo
REP_0288,2026-01-30,TER_0288,Rajkot_T071,retailer meeting,Movondo
REP_0288,2026-02-01,TER_0288,Rajkot_T074,retailer meeting,Movondo
REP_0288,2026-01-29,TER_0288,Rajkot_T074,campaign_conducted,Score 250 EC
REP_0371,2025-11-15,TER_0371,Bikaner_T111,grower meeting,Axial 50 EC
REP_0371,2025-11-13,TER_0371,Bikaner_T106,grower meeting,Axial 50 EC
REP_0371,2025-11-16,TER_0371,Bikaner_T118,grower meeting,Vibrance Integral
REP_0371,2025-11-13,TER_0371,Bikaner_T110,grower meeting,Score 250 EC
REP_0371,2025-11-13,TER_0371,Bikaner_T112,grower meeting,Kavach 75 WP
REP_0371,2025-11-11,TER_0371,Bikaner_T117,retailer meeting,Cruiser 350 FS
REP_0450,2025-12-25,TER_0450,Ujjain_T143,campaign_conducted,Kavach 75 WP
REP_0330,2026-01-18,TER_0330,Rohtak_T100,campaign_conducted,Cruiser 350 FS
REP_0330,2026-01-14,TER_0330,Rohtak_T102,retailer meeting,Alto 5 SC
REP_0455,2026-03-24,TER_0455,Nadia_T122,retailer meeting,Alto 5 SC
REP_0455,2026-03-28,TER_0455,Nadia_T121,campaign_conducted,Amistar 250 SC
REP_0455,2026-03-24,TER_0455,Nadia_T122,grower meeting,Axial 50 EC
REP_0455,2026-03-26,TER_0455,Nadia_T121,campaign_conducted,Cruiser 350 FS
REP_0455,2026-03-25,TER_0455,Nadia_T120,grower meeting,Cruiser 350 FS
REP_0455,2026-03-24,TER_0455,Nadia_T122,retailer meeting,Cruiser 350 FS
REP_0455,2026-03-26,TER_0455,Nadia_T123,grower meeting,Amistar 250 SC
REP_0455,2026-03-24,TER_0455,Nadia_T122,retailer meeting,Cruiser 350 FS
REP_0105,2025-10-16,TER_0105,Lucknow_T036,retailer meeting,Cruiser 350 FS
REP_0113,2025-10-01,TER_0113,Bardhaman_T037,campaign_conducted,Amistar 250 SC
REP_0113,2025-10-02,TER_0113,Bardhaman_T027,grower meeting,Vertimec 1.8 EC
REP_0113,2025-10-04,TER_0113,Bardhaman_T029,grower meeting,Topik 15 WP
REP_0113,2025-10-05,TER_0113,Bardhaman_T027,campaign_conducted,Cruiser 350 FS
REP_0113,2025-10-03,TER_0113,Bardhaman_T037,campaign_conducted,Alto 5 SC
REP_0113,2025-10-04,TER_0113,Bardhaman_T029,campaign_conducted,Actara 25 WG
REP_0113,2025-10-04,TER_0113,Bardhaman_T037,retailer meeting,Vertimec 1.8 EC
REP_0113,2025-10-02,TER_0113,Bardhaman_T026,retailer meeting,Amistar 250 SC
REP_0113,2025-09-29,TER_0113,Bardhaman_T028,grower meeting,Cruiser 350 FS
REP_0394,2025-10-11,TER_0394,Mehsana_T105,campaign_conducted,Movondo
REP_0394,2025-10-11,TER_0394,Mehsana_T102,retailer meeting,Amistar 250 SC
REP_0394,2025-10-10,TER_0394,Mehsana_T106,retailer meeting,Tilt 250 EC
REP_0383,2025-11-18,TER_0383,Jaipur_T112,retailer meeting,Tilt 250 EC
REP_0383,2025-11-23,TER_0383,Jaipur_T108,campaign_conducted,Kavach 75 WP
REP_0383,2025-11-19,TER_0383,Jaipur_T110,retailer meeting,Vertimec 1.8 EC
REP_0383,2025-11-19,TER_0383,Jaipur_T103,retailer meeting,Amistar 250 SC
REP_0383,2025-11-20,TER_0383,Jaipur_T107,campaign_conducted,Actara 25 WG
REP_0383,2025-11-19,TER_0383,Jaipur_T106,campaign_conducted,Movondo
REP_0054,2026-01-08,TER_0054,Ujjain_T014,retailer meeting,Vibrance Integral
REP_0054,2026-01-07,TER_0054,Ujjain_T012,campaign_conducted,Kavach 75 WP
REP_0054,2026-01-06,TER_0054,Ujjain_T016,retailer meeting,Amistar 250 SC
REP_0054,2026-01-11,TER_0054,Ujjain_T017,campaign_conducted,Kavach 75 WP
REP_0054,2026-01-11,TER_0054,Ujjain_T017,campaign_conducted,Score 250 EC
REP_0054,2026-01-08,TER_0054,Ujjain_T018,campaign_conducted,Cruiser 350 FS
REP_0054,2026-01-08,TER_0054,Ujjain_T020,retailer meeting,Movondo
REP_0054,2026-01-09,TER_0054,Ujjain_T018,retailer meeting,Axial 50 EC
REP_0054,2026-01-07,TER_0054,Ujjain_T011,grower meeting,Actara 25 WG
REP_0054,2026-01-08,TER_0054,Ujjain_T012,campaign_conducted,Kavach 75 WP
REP_0054,2026-01-11,TER_0054,Ujjain_T021,grower meeting,Vibrance Integral
REP_0159,2025-11-07,TER_0159,Karnal_T041,campaign_conducted,Alto 5 SC
REP_0159,2025-11-08,TER_0159,Karnal_T049,retailer meeting,Kavach 75 WP
REP_0159,2025-11-06,TER_0159,Karnal_T043,retailer meeting,Vibrance Integral
REP_0312,2026-02-07,TER_0312,Akola_T104,retailer meeting,Vertimec 1.8 EC
REP_0312,2026-02-04,TER_0312,Akola_T100,retailer meeting,Amistar 250 SC
REP_0312,2026-02-06,TER_0312,Akola_T101,campaign_conducted,Topik 15 WP
REP_0312,2026-02-06,TER_0312,Akola_T098,retailer meeting,Amistar 250 SC
REP_0312,2026-02-05,TER_0312,Akola_T106,grower meeting,Kavach 75 WP
REP_0335,2025-09-30,TER_0335,Jalgaon_T105,retailer meeting,Actara 25 WG
REP_0335,2025-10-05,TER_0335,Jalgaon_T104,campaign_conducted,Score 250 EC
REP_0335,2025-10-05,TER_0335,Jalgaon_T103,campaign_conducted,Tilt 250 EC
REP_0335,2025-09-29,TER_0335,Jalgaon_T105,campaign_conducted,Movondo
REP_0335,2025-09-30,TER_0335,Jalgaon_T099,grower meeting,Amistar 250 SC
REP_0335,2025-10-05,TER_0335,Jalgaon_T106,retailer meeting,Cruiser 350 FS
REP_0116,2025-10-18,TER_0116,Amravati_T037,retailer meeting,Kavach 75 WP
REP_0116,2025-10-19,TER_0116,Amravati_T041,retailer meeting,Cruiser 350 FS
