retailer_id,territory_id,state,district,tehsil
RTL_03013,TER_0382,Karnataka,Kalaburagi,Kalaburagi_T109
RTL_03014,TER_0383,Rajasthan,Jaipur,Jaipur_T106
RTL_03015,TER_0383,Rajasthan,Jaipur,Jaipur_T104
RTL_03016,TER_0383,Rajasthan,Jaipur,Jaipur_T104
RTL_03017,TER_0383,Rajasthan,Jaipur,Jaipur_T105
RTL_03018,TER_0383,Rajasthan,Jaipur,Jaipur_T104
RTL_03019,TER_0383,Rajasthan,Jaipur,Jaipur_T112
RTL_03020,TER_0383,Rajasthan,Jaipur,Jaipur_T109
RTL_03021,TER_0383,Rajasthan,Jaipur,Jaipur_T108
RTL_03022,TER_0383,Rajasthan,Jaipur,Jaipur_T109
RTL_03023,TER_0384,Madhya Pradesh,Ujjain,Ujjain_T121
RTL_03024,TER_0384,Madhya Pradesh,Ujjain,Ujjain_T118
RTL_03025,TER_0384,Madhya Pradesh,Ujjain,Ujjain_T119
RTL_03026,TER_0384,Madhya Pradesh,Ujjain,Ujjain_T120
RTL_03027,TER_0384,Madhya Pradesh,Ujjain,Ujjain_T126
RTL_03028,TER_0384,Madhya Pradesh,Ujjain,Ujjain_T117
RTL_03029,TER_0384,Madhya Pradesh,Ujjain,Ujjain_T119
RTL_03030,TER_0384,Madhya Pradesh,Ujjain,Ujjain_T124
RTL_03031,TER_0384,Madhya Pradesh,Ujjain,Ujjain_T125
RTL_03032,TER_0385,Punjab,Bathinda,Bathinda_T129
RTL_03033,TER_0385,Punjab,Bathinda,Bathinda_T131
RTL_03034,TER_0385,Punjab,Bathinda,Bathinda_T129
RTL_03035,TER_0385,Punjab,Bathinda,Bathinda_T124
RTL_03036,TER_0385,Punjab,Bathinda,Bathinda_T131
RTL_03037,TER_0385,Punjab,Bathinda,Bathinda_T120
RTL_03038,TER_0385,Punjab,Bathinda,Bathinda_T130
RTL_03039,TER_0385,Punjab,Bathinda,Bathinda_T124
RTL_03040,TER_0385,Punjab,Bathinda,Bathinda_T123
RTL_03041,TER_0385,Punjab,Bathinda,Bathinda_T128
RTL_03042,TER_0386,Madhya Pradesh,Indore,Indore_T117
RTL_03043,TER_0386,Madhya Pradesh,Indore,Indore_T116
RTL_03044,TER_0386,Madhya Pradesh,Indore,Indore_T111
RTL_03045,TER_0386,Madhya Pradesh,Indore,Indore_T119
RTL_03046,TER_0386,Madhya Pradesh,Indore,Indore_T114
RTL_03047,TER_0386,Madhya Pradesh,Indore,Indore_T112
RTL_03048,TER_0386,Madhya Pradesh,Indore,Indore_T118
RTL_03049,TER_0386,Madhya Pradesh,Indore,Indore_T108
RTL_03050,TER_0386,Madhya Pradesh,Indore,Indore_T120
RTL_03051,TER_0386,Madhya Pradesh,Indore,Indore_T120
RTL_03052,TER_0386,Madhya Pradesh,Indore,Indore_T111
RTL_03053,TER_0387,Gujarat,Rajkot,Rajkot_T094
RTL_03054,TER_0387,Gujarat,Rajkot,Rajkot_T094
RTL_03055,TER_0387,Gujarat,Rajkot,Rajkot_T091
RTL_03056,TER_0387,Gujarat,Rajkot,Rajkot_T092
RTL_03057,TER_0387,Gujarat,Rajkot,Rajkot_T094
RTL_03058,TER_0387,Gujarat,Rajkot,Rajkot_T096
RTL_03059,TER_0388,Punjab,Patiala,Patiala_T112
RTL_03060,TER_0388,Punjab,Patiala,Patiala_T104
RTL_03061,TER_0388,Punjab,Patiala,Patiala_T111
RTL_03062,TER_0388,Punjab,Patiala,Patiala_T103
RTL_03063,TER_0388,Punjab,Patiala,Patiala_T108
RTL_03064,TER_0388,Punjab,Patiala,Patiala_T108
RTL_03065,TER_0388,Punjab,Patiala,Patiala_T105
RTL_03066,TER_0388,Punjab,Patiala,Patiala_T109
RTL_03067,TER_0388,Punjab,Patiala,Patiala_T112
RTL_03068,TER_0388,Punjab,Patiala,Patiala_T109
RTL_03069,TER_0389,West Bengal,Nadia,Nadia_T105
RTL_03070,TER_0389,West Bengal,Nadia,Nadia_T108
RTL_03071,TER_0389,West Bengal,Nadia,Nadia_T102
RTL_03072,TER_0389,West Bengal,Nadia,Nadia_T107
RTL_03073,TER_0389,West Bengal,Nadia,Nadia_T101
RTL_03074,TER_0389,West Bengal,Nadia,Nadia_T100
RTL_03075,TER_0389,West Bengal,Nadia,Nadia_T101
RTL_03076,TER_0390,Haryana,Karnal,Karnal_T113
RTL_03077,TER_0390,Haryana,Karnal,Karnal_T117
RTL_03078,TER_0390,Haryana,Karnal,Karnal_T116
RTL_03079,TER_0390,Haryana,Karnal,Karnal_T113
RTL_03080,TER_0390,Haryana,Karnal,Karnal_T113
RTL_03081,TER_0390,Haryana,Karnal,Karnal_T119
RTL_03082,TER_0390,Haryana,Karnal,Karnal_T121
RTL_03083,TER_0390,Haryana,Karnal,Karnal_T117
RTL_03084,TER_0391,Bihar,Muzaffarpur,Muzaffarpur_T121
RTL_03085,TER_0391,Bihar,Muzaffarpur,Muzaffarpur_T121
RTL_03086,TER_0391,Bihar,Muzaffarpur,Muzaffarpur_T120
RTL_03087,TER_0391,Bihar,Muzaffarpur,Muzaffarpur_T119
RTL_03088,TER_0391,Bihar,Muzaffarpur,Muzaffarpur_T119
RTL_03089,TER_0392,Karnataka,Vijayapura,Vijayapura_T119
RTL_03090,TER_0392,Karnataka,Vijayapura,Vijayapura_T114
RTL_03091,TER_0392,Karnataka,Vijayapura,Vijayapura_T109
RTL_03092,TER_0392,Karnataka,Vijayapura,Vijayapura_T118
RTL_03093,TER_0392,Karnataka,Vijayapura,Vijayapura_T116
RTL_03094,TER_0392,Karnataka,Vijayapura,Vijayapura_T116
RTL_03095,TER_0392,Karnataka,Vijayapura,Vijayapura_T117
RTL_03096,TER_0392,Karnataka,Vijayapura,Vijayapura_T110
RTL_03097,TER_0392,Karnataka,Vijayapura,Vijayapura_T112
RTL_03098,TER_0392,Karnataka,Vijayapura,Vijayapura_T109
RTL_03099,TER_0393,Uttar Pradesh,Meerut,Meerut_T115
RTL_03100,TER_0393,Uttar Pradesh,Meerut,Meerut_T113
RTL_03101,TER_0393,Uttar Pradesh,Meerut,Meerut_T117
RTL_03102,TER_0393,Uttar Pradesh,Meerut,Meerut_T114
RTL_03103,TER_0393,Uttar Pradesh,Meerut,Meerut_T114
RTL_03104,TER_0394,Gujarat,Mehsana,Mehsana_T108
RTL_03105,TER_0394,Gujarat,Mehsana,Mehsana_T105
RTL_03106,TER_0394,Gujarat,Mehsana,Mehsana_T106
RTL_03107,TER_0394,Gujarat,Mehsana,Mehsana_T109
RTL_03108,TER_0394,Gujarat,Mehsana,Mehsana_T110
RTL_03109,TER_0394,Gujarat,Mehsana,Mehsana_T112
RTL_03110,TER_0394,Gujarat,Mehsana,Mehsana_T113
RTL_03111,TER_0394,Gujarat,Mehsana,Mehsana_T110
RTL_03112,TER_0394,Gujarat,Mehsana,Mehsana_T110
RTL_03113,TER_0394,Gujarat,Mehsana,Mehsana_T110
RTL_03114,TER_0394,Gujarat,Mehsana,Mehsana_T101
RTL_03115,TER_0395,Punjab,Amritsar,Amritsar_T113
RTL_03116,TER_0395,Punjab,Amritsar,Amritsar_T120
RTL_03117,TER_0395,Punjab,Amritsar,Amritsar_T115
RTL_03118,TER_0395,Punjab,Amritsar,Amritsar_T120
RTL_03119,TER_0395,Punjab,Amritsar,Amritsar_T122
RTL_03120,TER_0395,Punjab,Amritsar,Amritsar_T112
RTL_03121,TER_0395,Punjab,Amritsar,Amritsar_T109
RTL_03122,TER_0395,Punjab,Amritsar,Amritsar_T112
RTL_03123,TER_0395,Punjab,Amritsar,Amritsar_T110
RTL_03124,TER_0395,Punjab,Amritsar,Amritsar_T115
RTL_03125,TER_0395,Punjab,Amritsar,Amritsar_T110
RTL_03126,TER_0396,Haryana,Rohtak,Rohtak_T122
RTL_03127,TER_0396,Haryana,Rohtak,Rohtak_T115
RTL_03128,TER_0396,Haryana,Rohtak,Rohtak_T119
RTL_03129,TER_0396,Haryana,Rohtak,Rohtak_T117
RTL_03130,TER_0396,Haryana,Rohtak,Rohtak_T116
RTL_03131,TER_0396,Haryana,Rohtak,Rohtak_T115
RTL_03132,TER_0396,Haryana,Rohtak,Rohtak_T117
RTL_03133,TER_0397,Bihar,Patna,Patna_T123
RTL_03134,TER_0397,Bihar,Patna,Patna_T125
RTL_03135,TER_0397,Bihar,Patna,Patna_T130
RTL_03136,TER_0397,Bihar,Patna,Patna_T128
RTL_03137,TER_0397,Bihar,Patna,Patna_T131
RTL_03138,TER_0397,Bihar,Patna,Patna_T131
RTL_03139,TER_0397,Bihar,Patna,Patna_T127
RTL_03140,TER_0397,Bihar,Patna,Patna_T125
RTL_03141,TER_0397,Bihar,Patna,Patna_T128
RTL_03142,TER_0398,Haryana,Hisar,Hisar_T114
RTL_03143,TER_0398,Haryana,Hisar,Hisar_T123
RTL_03144,TER_0398,Haryana,Hisar,Hisar_T116
RTL_03145,TER_0398,Haryana,Hisar,Hisar_T123
RTL_03146,TER_0398,Haryana,Hisar,Hisar_T113
RTL_03147,TER_0398,Haryana,Hisar,Hisar_T112
RTL_03148,TER_0398,Haryana,Hisar,Hisar_T117
RTL_03149,TER_0398,Haryana,Hisar,Hisar_T118
RTL_03150,TER_0398,Haryana,Hisar,Hisar_T116
RTL_03151,TER_0398,Haryana,Hisar,Hisar_T120
RTL_03152,TER_0399,Uttar Pradesh,Varanasi,Varanasi_T129
RTL_03153,TER_0399,Uttar Pradesh,Varanasi,Varanasi_T131
RTL_03154,TER_0399,Uttar Pradesh,Varanasi,Varanasi_T134
RTL_03155,TER_0399,Uttar Pradesh,Varanasi,Varanasi_T133
RTL_03156,TER_0399,Uttar Pradesh,Varanasi,Varanasi_T134
RTL_03157,TER_0399,Uttar Pradesh,Varanasi,Varanasi_T129
RTL_03158,TER_0400,Rajasthan,Bharatpur,Bharatpur_T139
RTL_03159,TER_0400,Rajasthan,Bharatpur,Bharatpur_T139
RTL_03160,TER_0400,Rajasthan,Bharatpur,Bharatpur_T140
RTL_03161,TER_0400,Rajasthan,Bharatpur,Bharatpur_T137
RTL_03162,TER_0400,Rajasthan,Bharatpur,Bharatpur_T132
RTL_03163,TER_0400,Rajasthan,Bharatpur,Bharatpur_T139
RTL_03164,TER_0400,Rajasthan,Bharatpur,Bharatpur_T141
RTL_03165,TER_0400,Rajasthan,Bharatpur,Bharatpur_T134
RTL_03166,TER_0400,Rajasthan,Bharatpur,Bharatpur_T137
RTL_03167,TER_0401,Maharashtra,Jalgaon,Jalgaon_T117
RTL_03168,TER_0401,Maharashtra,Jalgaon,Jalgaon_T119
RTL_03169,TER_0401,Maharashtra,Jalgaon,Jalgaon_T116
RTL_03170,TER_0401,Maharashtra,Jalgaon,Jalgaon_T124
RTL_03171,TER_0401,Maharashtra,Jalgaon,Jalgaon_T125
RTL_03172,TER_0401,Maharashtra,Jalgaon,Jalgaon_T116
RTL_03173,TER_0401,Maharashtra,Jalgaon,Jalgaon_T118
RTL_03174,TER_0401,Maharashtra,Jalgaon,Jalgaon_T123
RTL_03175,TER_0401,Maharashtra,Jalgaon,Jalgaon_T115
RTL_03176,TER_0402,Uttar Pradesh,Lucknow,Lucknow_T131
RTL_03177,TER_0402,Uttar Pradesh,Lucknow,Lucknow_T137
RTL_03178,TER_0402,Uttar Pradesh,Lucknow,Lucknow_T137
RTL_03179,TER_0402,Uttar Pradesh,Lucknow,Lucknow_T131
RTL_03180,TER_0402,Uttar Pradesh,Lucknow,Lucknow_T132
RTL_03181,TER_0402,Uttar Pradesh,Lucknow,Lucknow_T131
RTL_03182,TER_0403,Madhya Pradesh,Ratlam,Ratlam_T128
RTL_03183,TER_0403,Madhya Pradesh,Ratlam,Ratlam_T126
RTL_03184,TER_0403,Madhya Pradesh,Ratlam,Ratlam_T127
RTL_03185,TER_0403,Madhya Pradesh,Ratlam,Ratlam_T123
RTL_03186,TER_0403,Madhya Pradesh,Ratlam,Ratlam_T123
RTL_03187,TER_0403,Madhya Pradesh,Ratlam,Ratlam_T121
RTL_03188,TER_0403,Madhya Pradesh,Ratlam,Ratlam_T129
RTL_03189,TER_0403,Madhya Pradesh,Ratlam,Ratlam_T127
RTL_03190,TER_0404,Rajasthan,Bikaner,Bikaner_T123
RTL_03191,TER_0404,Rajasthan,Bikaner,Bikaner_T125
RTL_03192,TER_0404,Rajasthan,Bikaner,Bikaner_T123
RTL_03193,TER_0404,Rajasthan,Bikaner,Bikaner_T126
RTL_03194,TER_0404,Rajasthan,Bikaner,Bikaner_T131
RTL_03195,TER_0404,Rajasthan,Bikaner,Bikaner_T125
RTL_03196,TER_0404,Rajasthan,Bikaner,Bikaner_T124
RTL_03197,TER_0404,Rajasthan,Bikaner,Bikaner_T133
RTL_03198,TER_0404,Rajasthan,Bikaner,Bikaner_T121
RTL_03199,TER_0404,Rajasthan,Bikaner,Bikaner_T129
RTL_03200,TER_0404,Rajasthan,Bikaner,Bikaner_T125
RTL_03201,TER_0405,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T131
RTL_03202,TER_0405,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T138
RTL_03203,TER_0405,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T130
RTL_03204,TER_0405,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T132
RTL_03205,TER_0405,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T133
RTL_03206,TER_0405,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T138
RTL_03207,TER_0405,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T130
RTL_03208,TER_0405,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T136
RTL_03209,TER_0406,Rajasthan,Sikar,Sikar_T125
RTL_03210,TER_0406,Rajasthan,Sikar,Sikar_T131
RTL_03211,TER_0406,Rajasthan,Sikar,Sikar_T128
RTL_03212,TER_0406,Rajasthan,Sikar,Sikar_T128
RTL_03213,TER_0406,Rajasthan,Sikar,Sikar_T129
RTL_03214,TER_0406,Rajasthan,Sikar,Sikar_T125
RTL_03215,TER_0406,Rajasthan,Sikar,Sikar_T132
RTL_03216,TER_0406,Rajasthan,Sikar,Sikar_T131
RTL_03217,TER_0406,Rajasthan,Sikar,Sikar_T124
RTL_03218,TER_0406,Rajasthan,Sikar,Sikar_T129
RTL_03219,TER_0407,Madhya Pradesh,Sehore,Sehore_T114
RTL_03220,TER_0407,Madhya Pradesh,Sehore,Sehore_T115
RTL_03221,TER_0407,Madhya Pradesh,Sehore,Sehore_T120
RTL_03222,TER_0407,Madhya Pradesh,Sehore,Sehore_T115
RTL_03223,TER_0407,Madhya Pradesh,Sehore,Sehore_T120
RTL_03224,TER_0407,Madhya Pradesh,Sehore,Sehore_T114
RTL_03225,TER_0407,Madhya Pradesh,Sehore,Sehore_T118
RTL_03226,TER_0407,Madhya Pradesh,Sehore,Sehore_T116
RTL_03227,TER_0407,Madhya Pradesh,Sehore,Sehore_T120
RTL_03228,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T117
RTL_03229,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T113
RTL_03230,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T121
RTL_03231,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T118
RTL_03232,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T113
RTL_03233,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T112
RTL_03234,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T110
RTL_03235,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T116
RTL_03236,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T110
RTL_03237,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T113
RTL_03238,TER_0409,Uttar Pradesh,Agra,Agra_T126
RTL_03239,TER_0409,Uttar Pradesh,Agra,Agra_T123
RTL_03240,TER_0409,Uttar Pradesh,Agra,Agra_T118
RTL_03241,TER_0409,Uttar Pradesh,Agra,Agra_T123
RTL_03242,TER_0409,Uttar Pradesh,Agra,Agra_T118
RTL_03243,TER_0409,Uttar Pradesh,Agra,Agra_T124
RTL_03244,TER_0409,Uttar Pradesh,Agra,Agra_T122
RTL_03245,TER_0409,Uttar Pradesh,Agra,Agra_T119
RTL_03246,TER_0410,West Bengal,Bardhaman,Bardhaman_T126
RTL_03247,TER_0410,West Bengal,Bardhaman,Bardhaman_T131
RTL_03248,TER_0410,West Bengal,Bardhaman,Bardhaman_T126
RTL_03249,TER_0410,West Bengal,Bardhaman,Bardhaman_T129
RTL_03250,TER_0410,West Bengal,Bardhaman,Bardhaman_T130
RTL_03251,TER_0410,West Bengal,Bardhaman,Bardhaman_T123
RTL_03252,TER_0410,West Bengal,Bardhaman,Bardhaman_T125
RTL_03253,TER_0410,West Bengal,Bardhaman,Bardhaman_T134
RTL_03254,TER_0410,West Bengal,Bardhaman,Bardhaman_T127
RTL_03255,TER_0410,West Bengal,Bardhaman,Bardhaman_T124
RTL_03256,TER_0410,West Bengal,Bardhaman,Bardhaman_T123
RTL_03257,TER_0411,Maharashtra,Akola,Akola_T124
RTL_03258,TER_0411,Maharashtra,Akola,Akola_T127
RTL_03259,TER_0411,Maharashtra,Akola,Akola_T126
RTL_03260,TER_0411,Maharashtra,Akola,Akola_T128
RTL_03261,TER_0411,Maharashtra,Akola,Akola_T122
RTL_03262,TER_0411,Maharashtra,Akola,Akola_T122
RTL_03263,TER_0412,Haryana,Sirsa,Sirsa_T125
RTL_03264,TER_0412,Haryana,Sirsa,Sirsa_T119
RTL_03265,TER_0412,Haryana,Sirsa,Sirsa_T123
RTL_03266,TER_0412,Haryana,Sirsa,Sirsa_T118
RTL_03267,TER_0412,Haryana,Sirsa,Sirsa_T117
RTL_03268,TER_0412,Haryana,Sirsa,Sirsa_T123
RTL_03269,TER_0412,Haryana,Sirsa,Sirsa_T119
RTL_03270,TER_0413,Maharashtra,Amravati,Amravati_T123
RTL_03271,TER_0413,Maharashtra,Amravati,Amravati_T124
RTL_03272,TER_0413,Maharashtra,Amravati,Amravati_T124
RTL_03273,TER_0413,Maharashtra,Amravati,Amravati_T125
RTL_03274,TER_0413,Maharashtra,Amravati,Amravati_T126
RTL_03275,TER_0413,Maharashtra,Amravati,Amravati_T131
RTL_03276,TER_0413,Maharashtra,Amravati,Amravati_T131
RTL_03277,TER_0413,Maharashtra,Amravati,Amravati_T125
RTL_03278,TER_0413,Maharashtra,Amravati,Amravati_T125
RTL_03279,TER_0413,Maharashtra,Amravati,Amravati_T127
RTL_03280,TER_0414,Punjab,Ludhiana,Ludhiana_T120
RTL_03281,TER_0414,Punjab,Ludhiana,Ludhiana_T119
RTL_03282,TER_0414,Punjab,Ludhiana,Ludhiana_T117
RTL_03283,TER_0414,Punjab,Ludhiana,Ludhiana_T119
RTL_03284,TER_0414,Punjab,Ludhiana,Ludhiana_T118
RTL_03285,TER_0414,Punjab,Ludhiana,Ludhiana_T125
RTL_03286,TER_0414,Punjab,Ludhiana,Ludhiana_T117
RTL_03287,TER_0414,Punjab,Ludhiana,Ludhiana_T118
RTL_03288,TER_0414,Punjab,Ludhiana,Ludhiana_T117
RTL_03289,TER_0414,Punjab,Ludhiana,Ludhiana_T118
RTL_03290,TER_0415,Karnataka,Kalaburagi,Kalaburagi_T121
RTL_03291,TER_0415,Karnataka,Kalaburagi,Kalaburagi_T121
RTL_03292,TER_0415,Karnataka,Kalaburagi,Kalaburagi_T119
RTL_03293,TER_0415,Karnataka,Kalaburagi,Kalaburagi_T120
RTL_03294,TER_0415,Karnataka,Kalaburagi,Kalaburagi_T115
RTL_03295,TER_0415,Karnataka,Kalaburagi,Kalaburagi_T119
RTL_03296,TER_0416,Rajasthan,Jaipur,Jaipur_T117
RTL_03297,TER_0416,Rajasthan,Jaipur,Jaipur_T121
RTL_03298,TER_0416,Rajasthan,Jaipur,Jaipur_T118
RTL_03299,TER_0416,Rajasthan,Jaipur,Jaipur_T121
RTL_03300,TER_0416,Rajasthan,Jaipur,Jaipur_T118
RTL_03301,TER_0416,Rajasthan,Jaipur,Jaipur_T115
RTL_03302,TER_0416,Rajasthan,Jaipur,Jaipur_T115
RTL_03303,TER_0416,Rajasthan,Jaipur,Jaipur_T116
RTL_03304,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T137
RTL_03305,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T131
RTL_03306,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T138
RTL_03307,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T138
RTL_03308,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T136
RTL_03309,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T127
RTL_03310,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T130
RTL_03311,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T132
RTL_03312,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T129
RTL_03313,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T128
RTL_03314,TER_0418,Punjab,Bathinda,Bathinda_T143
RTL_03315,TER_0418,Punjab,Bathinda,Bathinda_T135
RTL_03316,TER_0418,Punjab,Bathinda,Bathinda_T137
RTL_03317,TER_0418,Punjab,Bathinda,Bathinda_T138
RTL_03318,TER_0418,Punjab,Bathinda,Bathinda_T140
RTL_03319,TER_0418,Punjab,Bathinda,Bathinda_T132
RTL_03320,TER_0418,Punjab,Bathinda,Bathinda_T142
RTL_03321,TER_0418,Punjab,Bathinda,Bathinda_T136
RTL_03322,TER_0418,Punjab,Bathinda,Bathinda_T136
RTL_03323,TER_0418,Punjab,Bathinda,Bathinda_T145
RTL_03324,TER_0418,Punjab,Bathinda,Bathinda_T134
RTL_03325,TER_0419,Madhya Pradesh,Indore,Indore_T122
RTL_03326,TER_0419,Madhya Pradesh,Indore,Indore_T125
RTL_03327,TER_0419,Madhya Pradesh,Indore,Indore_T125
RTL_03328,TER_0419,Madhya Pradesh,Indore,Indore_T126
RTL_03329,TER_0419,Madhya Pradesh,Indore,Indore_T127
RTL_03330,TER_0420,Gujarat,Rajkot,Rajkot_T106
RTL_03331,TER_0420,Gujarat,Rajkot,Rajkot_T101
RTL_03332,TER_0420,Gujarat,Rajkot,Rajkot_T099
RTL_03333,TER_0420,Gujarat,Rajkot,Rajkot_T105
RTL_03334,TER_0420,Gujarat,Rajkot,Rajkot_T099
RTL_03335,TER_0420,Gujarat,Rajkot,Rajkot_T100
RTL_03336,TER_0420,Gujarat,Rajkot,Rajkot_T099
RTL_03337,TER_0420,Gujarat,Rajkot,Rajkot_T098
RTL_03338,TER_0421,Punjab,Patiala,Patiala_T115
RTL_03339,TER_0421,Punjab,Patiala,Patiala_T118
RTL_03340,TER_0421,Punjab,Patiala,Patiala_T117
RTL_03341,TER_0421,Punjab,Patiala,Patiala_T118
RTL_03342,TER_0421,Punjab,Patiala,Patiala_T121
RTL_03343,TER_0421,Punjab,Patiala,Patiala_T120
RTL_03344,TER_0421,Punjab,Patiala,Patiala_T116
RTL_03345,TER_0421,Punjab,Patiala,Patiala_T124
RTL_03346,TER_0422,West Bengal,Nadia,Nadia_T113
RTL_03347,TER_0422,West Bengal,Nadia,Nadia_T110
RTL_03348,TER_0422,West Bengal,Nadia,Nadia_T109
RTL_03349,TER_0422,West Bengal,Nadia,Nadia_T110
RTL_03350,TER_0422,West Bengal,Nadia,Nadia_T112
RTL_03351,TER_0422,West Bengal,Nadia,Nadia_T116
RTL_03352,TER_0422,West Bengal,Nadia,Nadia_T111
RTL_03353,TER_0423,Haryana,Karnal,Karnal_T124
RTL_03354,TER_0423,Haryana,Karnal,Karnal_T128
RTL_03355,TER_0423,Haryana,Karnal,Karnal_T124
RTL_03356,TER_0423,Haryana,Karnal,Karnal_T123
RTL_03357,TER_0423,Haryana,Karnal,Karnal_T130
RTL_03358,TER_0423,Haryana,Karnal,Karnal_T123
RTL_03359,TER_0423,Haryana,Karnal,Karnal_T125
RTL_03360,TER_0423,Haryana,Karnal,Karnal_T132
RTL_03361,TER_0423,Haryana,Karnal,Karnal_T129
RTL_03362,TER_0423,Haryana,Karnal,Karnal_T134
RTL_03363,TER_0424,Bihar,Muzaffarpur,Muzaffarpur_T128
RTL_03364,TER_0424,Bihar,Muzaffarpur,Muzaffarpur_T129
RTL_03365,TER_0424,Bihar,Muzaffarpur,Muzaffarpur_T122
RTL_03366,TER_0424,Bihar,Muzaffarpur,Muzaffarpur_T128
RTL_03367,TER_0424,Bihar,Muzaffarpur,Muzaffarpur_T132
RTL_03368,TER_0424,Bihar,Muzaffarpur,Muzaffarpur_T128
RTL_03369,TER_0424,Bihar,Muzaffarpur,Muzaffarpur_T124
RTL_03370,TER_0424,Bihar,Muzaffarpur,Muzaffarpur_T127
RTL_03371,TER_0424,Bihar,Muzaffarpur,Muzaffarpur_T125
RTL_03372,TER_0425,Karnataka,Vijayapura,Vijayapura_T122
RTL_03373,TER_0425,Karnataka,Vijayapura,Vijayapura_T124
RTL_03374,TER_0425,Karnataka,Vijayapura,Vijayapura_T124
RTL_03375,TER_0425,Karnataka,Vijayapura,Vijayapura_T127
RTL_03376,TER_0425,Karnataka,Vijayapura,Vijayapura_T122
RTL_03377,TER_0425,Karnataka,Vijayapura,Vijayapura_T120
RTL_03378,TER_0425,Karnataka,Vijayapura,Vijayapura_T129
RTL_03379,TER_0425,Karnataka,Vijayapura,Vijayapura_T129
RTL_03380,TER_0425,Karnataka,Vijayapura,Vijayapura_T129
RTL_03381,TER_0425,Karnataka,Vijayapura,Vijayapura_T123
RTL_03382,TER_0426,Uttar Pradesh,Meerut,Meerut_T129
RTL_03383,TER_0426,Uttar Pradesh,Meerut,Meerut_T123
RTL_03384,TER_0426,Uttar Pradesh,Meerut,Meerut_T126
RTL_03385,TER_0426,Uttar Pradesh,Meerut,Meerut_T125
RTL_03386,TER_0426,Uttar Pradesh,Meerut,Meerut_T127
RTL_03387,TER_0426,Uttar Pradesh,Meerut,Meerut_T126
RTL_03388,TER_0426,Uttar Pradesh,Meerut,Meerut_T119
RTL_03389,TER_0426,Uttar Pradesh,Meerut,Meerut_T120
RTL_03390,TER_0426,Uttar Pradesh,Meerut,Meerut_T123
RTL_03391,TER_0426,Uttar Pradesh,Meerut,Meerut_T125
RTL_03392,TER_0427,Gujarat,Mehsana,Mehsana_T116
RTL_03393,TER_0427,Gujarat,Mehsana,Mehsana_T120
RTL_03394,TER_0427,Gujarat,Mehsana,Mehsana_T117
RTL_03395,TER_0427,Gujarat,Mehsana,Mehsana_T124
RTL_03396,TER_0427,Gujarat,Mehsana,Mehsana_T126
RTL_03397,TER_0427,Gujarat,Mehsana,Mehsana_T122
RTL_03398,TER_0427,Gujarat,Mehsana,Mehsana_T117
RTL_03399,TER_0427,Gujarat,Mehsana,Mehsana_T124
RTL_03400,TER_0427,Gujarat,Mehsana,Mehsana_T126
RTL_03401,TER_0427,Gujarat,Mehsana,Mehsana_T122
RTL_03402,TER_0428,Punjab,Amritsar,Amritsar_T123
RTL_03403,TER_0428,Punjab,Amritsar,Amritsar_T129
RTL_03404,TER_0428,Punjab,Amritsar,Amritsar_T128
RTL_03405,TER_0428,Punjab,Amritsar,Amritsar_T130
RTL_03406,TER_0428,Punjab,Amritsar,Amritsar_T131
RTL_03407,TER_0428,Punjab,Amritsar,Amritsar_T130
RTL_03408,TER_0428,Punjab,Amritsar,Amritsar_T128
RTL_03409,TER_0429,Haryana,Rohtak,Rohtak_T133
RTL_03410,TER_0429,Haryana,Rohtak,Rohtak_T132
RTL_03411,TER_0429,Haryana,Rohtak,Rohtak_T129
RTL_03412,TER_0429,Haryana,Rohtak,Rohtak_T130
RTL_03413,TER_0429,Haryana,Rohtak,Rohtak_T128
RTL_03414,TER_0429,Haryana,Rohtak,Rohtak_T126
